lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,2,DNF,7,469,52,7,[67; 67],14,0.366903,0.673077,3,[X4 >= 211.500000 AND X6 >= 59.500000] OR [X1],{'0.0': {'precision': 0.4222222222222222; 'recall': 0.2857142857142857; 'f1-score': 0.34080717488789236; 'support': 133}; '1.0': {'precision': 0.7493403693931399; 'recall': 0.8452380952380952; 'f1-score': 0.7944055944055943; 'support': 336}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.585781295807681; 'recall': 0.5654761904761905; 'f1-score': 0.5676063846467434; 'support': 469}; 'weighted avg': {'precision': 0.6565755216879542; 'recall': 0.6865671641791045; 'f1-score': 0.6657732067811715; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
10,2,DNF,8,469,52,7,[67; 67],14,0.418711,0.673077,2,[X4 >= 211.500000] OR [X9 < 0.895000],{'0.0': {'precision': 0.4606741573033708; 'recall': 0.6165413533834586; 'f1-score': 0.5273311897106109; 'support': 133}; '1.0': {'precision': 0.8247422680412371; 'recall': 0.7142857142857143; 'f1-score': 0.7655502392344499; 'support': 336}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6427082126723039; 'recall': 0.6654135338345865; 'f1-score': 0.6464407144725304; 'support': 469}; 'weighted avg': {'precision': 0.721499072458857; 'recall': 0.6865671641791045; 'f1-score': 0.6979955833993313; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
10,2,DNF,9,469,52,7,[67; 67],14,0.375976,0.711538,2,[] OR [X1 AND X2 < 1.650000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,2,DNF,0,468,53,3,[156; 156],14,2.137196,0.716981,1,[] OR [X2 >= 1.650000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7158119658119658; 'recall': 1.0; 'f1-score': 0.8343711083437111; 'support': 335}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.3579059829059829; 'recall': 0.5; 'f1-score': 0.41718555417185554; 'support': 468}; 'weighted avg': {'precision': 0.5123867703995909; 'recall': 0.7158119658119658; 'f1-score': 0.5972528232802204; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
10,2,DNF,1,469,52,3,[156; 157],14,1.375841,0.750000,2,[X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.48717948717948717; 'recall': 0.7089552238805971; 'f1-score': 0.5775075987841946; 'support': 134}; '1.0': {'precision': 0.8576642335766423; 'recall': 0.7014925373134329; 'f1-score': 0.7717569786535305; 'support': 335}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6724218603780647; 'recall': 0.705223880597015; 'f1-score': 0.6746322887188625; 'support': 469}; 'weighted avg': {'precision': 0.7518114488917409; 'recall': 0.7036247334754797; 'f1-score': 0.7162571558337202; 'support': 469}},{'0.0': {'precision': 0.5263157894736842; 'recall': 0.7142857142857143; 'f1-score': 0.6060606060606061; 'support': 14}; '1.0': {'precision': 0.8787878787878788; 'recall': 0.7631578947368421; 'f1-score': 0.8169014084507042; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7025518341307815; 'recall': 0.7387218045112782; 'f1-score': 0.7114810072556552; 'support': 52}; 'weighted avg': {'precision': 0.7838915470494416; 'recall': 0.75; 'f1-score': 0.7601365770379854; 'support': 52}}
10,2,DNF,2,469,52,3,[156; 157],14,1.265227,0.730769,1,[] OR [X2 >= 1.650000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
10,2,DNF,3,469,52,3,[156; 157],14,2.471277,0.730769,2,[X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.48677248677248675; 'recall': 0.6917293233082706; 'f1-score': 0.5714285714285714; 'support': 133}; '1.0': {'precision': 0.8535714285714285; 'recall': 0.7113095238095238; 'f1-score': 0.775974025974026; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6701719576719576; 'recall': 0.7015194235588973; 'f1-score': 0.6737012987012987; 'support': 469}; 'weighted avg': {'precision': 0.7495538182105346; 'recall': 0.7057569296375267; 'f1-score': 0.7179685985656136; 'support': 469}},{'0.0': {'precision': 0.52; 'recall': 0.8666666666666667; 'f1-score': 0.65; 'support': 15}; '1.0': {'precision': 0.9259259259259259; 'recall': 0.6756756756756757; 'f1-score': 0.7812500000000001; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.722962962962963; 'recall': 0.7711711711711712; 'f1-score': 0.7156250000000001; 'support': 52}; 'weighted avg': {'precision': 0.8088319088319089; 'recall': 0.7307692307692307; 'f1-score': 0.7433894230769231; 'support': 52}}
10,2,DNF,4,469,52,3,[156; 157],14,1.297126,0.653846,2,[X1] OR [X6 >= 59.500000],{'0.0': {'precision': 0.4367816091954023; 'recall': 0.2857142857142857; 'f1-score': 0.34545454545454546; 'support': 133}; '1.0': {'precision': 0.7513089005235603; 'recall': 0.8541666666666666; 'f1-score': 0.7994428969359331; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.5940452548594812; 'recall': 0.5699404761904762; 'f1-score': 0.5724487211952393; 'support': 469}; 'weighted avg': {'precision': 0.6621145940275155; 'recall': 0.6929637526652452; 'f1-score': 0.6706999315904649; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
10,2,DNF,5,469,52,3,[156; 157],14,1.544489,0.692308,2,[X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.49206349206349204; 'recall': 0.6992481203007519; 'f1-score': 0.577639751552795; 'support': 133}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.7142857142857143; 'f1-score': 0.7792207792207793; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6746031746031745; 'recall': 0.7067669172932332; 'f1-score': 0.6784302653867871; 'support': 469}; 'weighted avg': {'precision': 0.7536128879412461; 'recall': 0.7100213219616205; 'f1-score': 0.7220560101806046; 'support': 469}},{'0.0': {'precision': 0.48; 'recall': 0.8; 'f1-score': 0.6; 'support': 15}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.6486486486486487; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6844444444444444; 'recall': 0.7243243243243244; 'f1-score': 0.675; 'support': 52}; 'weighted avg': {'precision': 0.770940170940171; 'recall': 0.6923076923076923; 'f1-score': 0.7067307692307693; 'support': 52}}
10,2,DNF,6,469,52,3,[156; 157],14,1.841833,0.711538,1,[X1] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,2,DNF,7,469,52,3,[156; 157],14,1.103944,0.711538,1,[X2 >= 1.650000] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,2,DNF,8,469,52,3,[156; 157],14,1.223482,0.711538,2,[X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.4896907216494845; 'recall': 0.7142857142857143; 'f1-score': 0.581039755351682; 'support': 133}; '1.0': {'precision': 0.8618181818181818; 'recall': 0.7053571428571429; 'f1-score': 0.7757774140752864; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6757544517338332; 'recall': 0.7098214285714286; 'f1-score': 0.6784085847134842; 'support': 469}; 'weighted avg': {'precision': 0.7562894990837751; 'recall': 0.7078891257995735; 'f1-score': 0.7205533018999359; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.84375; 'recall': 0.7297297297297297; 'f1-score': 0.7826086956521738; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.671875; 'recall': 0.6981981981981982; 'f1-score': 0.6770186335403727; 'support': 52}; 'weighted avg': {'precision': 0.7445913461538461; 'recall': 0.7115384615384616; 'f1-score': 0.7216913521261348; 'support': 52}}
10,2,DNF,9,469,52,3,[156; 157],14,1.882174,0.711538,2,[X2 >= 1.650000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.4895833333333333; 'recall': 0.706766917293233; 'f1-score': 0.5784615384615385; 'support': 133}; '1.0': {'precision': 0.8592057761732852; 'recall': 0.7083333333333334; 'f1-score': 0.7765089722675368; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6743945547533092; 'recall': 0.7075501253132832; 'f1-score': 0.6774852553645376; 'support': 469}; 'weighted avg': {'precision': 0.7543874714873287; 'recall': 0.7078891257995735; 'f1-score': 0.7203462671583731; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.7333333333333333; 'f1-score': 0.5945945945945945; 'support': 15}; '1.0': {'precision': 0.8666666666666667; 'recall': 0.7027027027027027; 'f1-score': 0.7761194029850748; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6833333333333333; 'recall': 0.718018018018018; 'f1-score': 0.6853569987898347; 'support': 52}; 'weighted avg': {'precision': 0.760897435897436; 'recall': 0.7115384615384616; 'f1-score': 0.7237564774878209; 'support': 52}}
10,3,CNF,0,468,53,58,[8; 9],14,1.413443,0.792453,18,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR (NOT X1) OR X2 < 1.650000 OR X4 < 211.500000 OR X9 < 0.895000] AND [X1 OR (NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5; 'recall': 0.3157894736842105; 'f1-score': 0.3870967741935484; 'support': 133}; '1.0': {'precision': 0.7630208333333334; 'recall': 0.8746268656716418; 'f1-score': 0.8150208623087623; 'support': 335}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.6315104166666667; 'recall': 0.5952081696779261; 'f1-score': 0.6010588182511554; 'support': 468}; 'weighted avg': {'precision': 0.6882734597578348; 'recall': 0.7158119658119658; 'f1-score': 0.6934099569255925; 'support': 468}},{'0.0': {'precision': 0.75; 'recall': 0.4; 'f1-score': 0.5217391304347827; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.9473684210526315; 'f1-score': 0.8674698795180723; 'support': 38}; 'accuracy': 0.7924528301886793; 'macro avg': {'precision': 0.775; 'recall': 0.6736842105263158; 'f1-score': 0.6946045049764276; 'support': 53}; 'weighted avg': {'precision': 0.7858490566037737; 'recall': 0.7924528301886793; 'f1-score': 0.7696215543058205; 'support': 53}}
10,3,CNF,1,469,52,58,[8; 9],14,1.276716,0.615385,12,[X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 < 61.500000 OR X9 < 0.895000] AND [X1 OR X4 >= 211.500000 OR X5 < 61.500000],{'0.0': {'precision': 0.4305555555555556; 'recall': 0.23134328358208955; 'f1-score': 0.3009708737864078; 'support': 134}; '1.0': {'precision': 0.7405541561712846; 'recall': 0.8776119402985074; 'f1-score': 0.8032786885245901; 'support': 335}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.58555485586342; 'recall': 0.5544776119402985; 'f1-score': 0.5521247811554989; 'support': 469}; 'weighted avg': {'precision': 0.6519831274239335; 'recall': 0.6929637526652452; 'f1-score': 0.6597621700279666; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.14285714285714285; 'f1-score': 0.16666666666666666; 'support': 14}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4571428571428572; 'recall': 0.46616541353383456; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5758241758241758; 'recall': 0.6153846153846154; 'f1-score': 0.592948717948718; 'support': 52}}
10,3,CNF,2,469,52,58,[8; 9],14,1.386365,0.692308,12,[X2 >= 1.650000 OR X2 < 1.650000 OR X3 >= 1.250000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR (NOT X1) OR X4 < 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5347222222222222; 'recall': 0.5746268656716418; 'f1-score': 0.5539568345323741; 'support': 134}; '1.0': {'precision': 0.8246153846153846; 'recall': 0.8; 'f1-score': 0.8121212121212121; 'support': 335}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6796688034188034; 'recall': 0.6873134328358209; 'f1-score': 0.6830390233267931; 'support': 469}; 'weighted avg': {'precision': 0.7417887667887668; 'recall': 0.7356076759061834; 'f1-score': 0.738359961381544; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.42857142857142855; 'f1-score': 0.42857142857142855; 'support': 14}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6090225563909775; 'recall': 0.6090225563909775; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
10,3,CNF,3,469,52,58,[8; 9],14,1.336917,0.730769,14,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X1 OR X2 >= 1.650000 OR X2 < 1.650000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000 OR X9 < 0.895000],{'0.0': {'precision': 0.4383561643835616; 'recall': 0.24060150375939848; 'f1-score': 0.3106796116504854; 'support': 133}; '1.0': {'precision': 0.7449494949494949; 'recall': 0.8779761904761905; 'f1-score': 0.8060109289617485; 'support': 336}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.5916528296665282; 'recall': 0.5592888471177945; 'f1-score': 0.5583452703061169; 'support': 469}; 'weighted avg': {'precision': 0.6580051176248273; 'recall': 0.697228144989339; 'f1-score': 0.6655438389779575; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.3333333333333333; 'f1-score': 0.4166666666666667; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.8918918918918919; 'f1-score': 0.825; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.661498708010336; 'recall': 0.6126126126126126; 'f1-score': 0.6208333333333333; 'support': 52}; 'weighted avg': {'precision': 0.7063208109719739; 'recall': 0.7307692307692307; 'f1-score': 0.7072115384615384; 'support': 52}}
