lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,1,469,53,14,[33; 34],14,0.321532,0.698113,3,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000],{'0.0': {'precision': 0.4842105263157895; 'recall': 0.6865671641791045; 'f1-score': 0.5679012345679012; 'support': 134}; '1.0': {'precision': 0.8494623655913979; 'recall': 0.7074626865671642; 'f1-score': 0.7719869706840391; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6668364459535937; 'recall': 0.6970149253731344; 'f1-score': 0.6699441026259702; 'support': 469}; 'weighted avg': {'precision': 0.7451046972269383; 'recall': 0.7014925373134329; 'f1-score': 0.7136767603651426; 'support': 469}},{'0.0': {'precision': 0.48; 'recall': 0.8; 'f1-score': 0.6; 'support': 15}; '1.0': {'precision': 0.8928571428571429; 'recall': 0.6578947368421053; 'f1-score': 0.7575757575757577; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6864285714285714; 'recall': 0.7289473684210527; 'f1-score': 0.6787878787878788; 'support': 53}; 'weighted avg': {'precision': 0.7760107816711591; 'recall': 0.6981132075471698; 'f1-score': 0.7129788450543169; 'support': 53}}
5,1,CNF,2,470,52,14,[33; 34],14,0.322516,0.673077,2,[X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.46994535519125685; 'recall': 0.6370370370370371; 'f1-score': 0.5408805031446542; 'support': 135}; '1.0': {'precision': 0.8292682926829268; 'recall': 0.7104477611940299; 'f1-score': 0.7652733118971062; 'support': 335}; 'accuracy': 0.6893617021276596; 'macro avg': {'precision': 0.6496068239370918; 'recall': 0.6737423991155335; 'f1-score': 0.6530769075208802; 'support': 470}; 'weighted avg': {'precision': 0.7260585127651067; 'recall': 0.6893617021276596; 'f1-score': 0.7008200583192743; 'support': 470}},{'0.0': {'precision': 0.42105263157894735; 'recall': 0.5714285714285714; 'f1-score': 0.48484848484848486; 'support': 14}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.7105263157894737; 'f1-score': 0.7605633802816901; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6196172248803828; 'recall': 0.6409774436090225; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.7112624217887376; 'recall': 0.6730769230769231; 'f1-score': 0.6863324468958272; 'support': 52}}
5,1,CNF,3,470,52,14,[33; 34],14,0.326493,0.769231,4,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.49572649572649574; 'recall': 0.43283582089552236; 'f1-score': 0.4621513944223108; 'support': 134}; '1.0': {'precision': 0.7847025495750708; 'recall': 0.8244047619047619; 'f1-score': 0.8040638606676342; 'support': 336}; 'accuracy': 0.7127659574468085; 'macro avg': {'precision': 0.6402145226507833; 'recall': 0.6286202914001421; 'f1-score': 0.6331076275449725; 'support': 470}; 'weighted avg': {'precision': 0.7023136320948388; 'recall': 0.7127659574468085; 'f1-score': 0.7065824341210951; 'support': 470}},{'0.0': {'precision': 0.6; 'recall': 0.6; 'f1-score': 0.6; 'support': 15}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8378378378378378; 'f1-score': 0.8378378378378378; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7189189189189189; 'recall': 0.7189189189189189; 'f1-score': 0.7189189189189189; 'support': 52}; 'weighted avg': {'precision': 0.7692307692307693; 'recall': 0.7692307692307693; 'f1-score': 0.7692307692307693; 'support': 52}}
5,1,CNF,4,470,52,14,[33; 34],14,0.329552,0.730769,3,[X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.41379310344827586; 'recall': 0.08955223880597014; 'f1-score': 0.147239263803681; 'support': 134}; '1.0': {'precision': 0.7233560090702947; 'recall': 0.9494047619047619; 'f1-score': 0.8211068211068211; 'support': 336}; 'accuracy': 0.7042553191489361; 'macro avg': {'precision': 0.5685745562592853; 'recall': 0.519478500355366; 'f1-score': 0.48417304245525106; 'support': 470}; 'weighted avg': {'precision': 0.635097648744017; 'recall': 0.7042553191489361; 'f1-score': 0.6289828792374151; 'support': 470}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.972972972972973; 'f1-score': 0.8372093023255813; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7006802721088435; 'recall': 0.5531531531531532; 'f1-score': 0.5297157622739017; 'support': 52}; 'weighted avg': {'precision': 0.7150706436420722; 'recall': 0.7307692307692307; 'f1-score': 0.659809183064997; 'support': 52}}
5,1,CNF,5,470,52,14,[33; 34],14,0.322007,0.653846,4,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000],{'0.0': {'precision': 0.5040650406504065; 'recall': 0.4626865671641791; 'f1-score': 0.48249027237354086; 'support': 134}; '1.0': {'precision': 0.792507204610951; 'recall': 0.8184523809523809; 'f1-score': 0.8052708638360176; 'support': 336}; 'accuracy': 0.7170212765957447; 'macro avg': {'precision': 0.6482861226306788; 'recall': 0.64056947405828; 'f1-score': 0.6438805681047792; 'support': 470}; 'weighted avg': {'precision': 0.7102705025456043; 'recall': 0.7170212765957447; 'f1-score': 0.7132440569084179; 'support': 470}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.4666666666666667; 'f1-score': 0.43749999999999994; 'support': 15}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7297297297297297; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5915966386554622; 'recall': 0.5981981981981982; 'f1-score': 0.59375; 'support': 52}; 'weighted avg': {'precision': 0.6676793794440853; 'recall': 0.6538461538461539; 'f1-score': 0.6598557692307693; 'support': 52}}
5,1,CNF,6,470,52,14,[33; 34],14,0.330019,0.730769,4,[(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.46774193548387094; 'recall': 0.43283582089552236; 'f1-score': 0.44961240310077516; 'support': 134}; '1.0': {'precision': 0.7803468208092486; 'recall': 0.8035714285714286; 'f1-score': 0.7917888563049853; 'support': 336}; 'accuracy': 0.6978723404255319; 'macro avg': {'precision': 0.6240443781465598; 'recall': 0.6182036247334755; 'f1-score': 0.6207006297028802; 'support': 470}; 'weighted avg': {'precision': 0.6912211726526515; 'recall': 0.6978723404255319; 'f1-score': 0.6942321653914445; 'support': 470}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
5,1,CNF,7,470,52,14,[33; 34],14,0.323997,0.653846,3,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000],{'0.0': {'precision': 0.4895833333333333; 'recall': 0.7014925373134329; 'f1-score': 0.5766871165644172; 'support': 134}; '1.0': {'precision': 0.8561151079136691; 'recall': 0.7083333333333334; 'f1-score': 0.775244299674267; 'support': 336}; 'accuracy': 0.7063829787234043; 'macro avg': {'precision': 0.6728492206235012; 'recall': 0.7049129353233832; 'f1-score': 0.6759657081193421; 'support': 470}; 'weighted avg': {'precision': 0.7516145594162967; 'recall': 0.7063829787234043; 'f1-score': 0.7186343793833737; 'support': 470}},{'0.0': {'precision': 0.43478260869565216; 'recall': 0.6666666666666666; 'f1-score': 0.5263157894736841; 'support': 15}; '1.0': {'precision': 0.8275862068965517; 'recall': 0.6486486486486487; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.631184407796102; 'recall': 0.6576576576576576; 'f1-score': 0.6267942583732057; 'support': 52}; 'weighted avg': {'precision': 0.7142774766462922; 'recall': 0.6538461538461539; 'f1-score': 0.6693043798306957; 'support': 52}}
5,1,CNF,8,470,52,14,[33; 34],14,0.313658,0.653846,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.28125; 'recall': 0.13432835820895522; 'f1-score': 0.1818181818181818; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8630952380952381; 'f1-score': 0.7816711590296496; 'support': 336}; 'accuracy': 0.6553191489361702; 'macro avg': {'precision': 0.49776785714285715; 'recall': 0.49871179815209665; 'f1-score': 0.48174467042391567; 'support': 470}; 'weighted avg': {'precision': 0.5908244680851064; 'recall': 0.6553191489361702; 'f1-score': 0.6106492463778694; 'support': 470}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
5,1,CNF,9,470,52,14,[33; 34],14,0.337707,0.750000,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5333333333333333; 'recall': 0.05970149253731343; 'f1-score': 0.10738255033557047; 'support': 134}; '1.0': {'precision': 0.7230769230769231; 'recall': 0.9791666666666666; 'f1-score': 0.831858407079646; 'support': 336}; 'accuracy': 0.7170212765957447; 'macro avg': {'precision': 0.6282051282051282; 'recall': 0.5194340796019901; 'f1-score': 0.4696204787076082; 'support': 470}; 'weighted avg': {'precision': 0.6689798145117295; 'recall': 0.7170212765957447; 'f1-score': 0.625305716007931; 'support': 470}},{'0.0': {'precision': 1.0; 'recall': 0.13333333333333333; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.74; 'recall': 1.0; 'f1-score': 0.8505747126436781; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.87; 'recall': 0.5666666666666667; 'f1-score': 0.5429344151453684; 'support': 52}; 'weighted avg': {'precision': 0.815; 'recall': 0.75; 'f1-score': 0.6730899256254226; 'support': 52}}
5,1,CNF,0,469,53,7,[67; 67],14,0.148759,0.716981,4,[X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.5895522388059702; 'f1-score': 0.541095890410959; 'support': 134}; '1.0': {'precision': 0.8231511254019293; 'recall': 0.764179104477612; 'f1-score': 0.7925696594427244; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6615755627009646; 'recall': 0.6768656716417911; 'f1-score': 0.6668327749268417; 'support': 469}; 'weighted avg': {'precision': 0.7308222324299494; 'recall': 0.7142857142857143; 'f1-score': 0.7207200111479343; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.7894736842105263; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6554054054054055; 'recall': 0.6614035087719299; 'f1-score': 0.6580645161290324; 'support': 53}; 'weighted avg': {'precision': 0.7228454869964305; 'recall': 0.7169811320754716; 'f1-score': 0.7196591600730372; 'support': 53}}
5,1,CNF,1,469,53,7,[67; 67],14,0.168198,0.735849,4,[X1 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4383561643835616; 'recall': 0.23880597014925373; 'f1-score': 0.30917874396135264; 'support': 134}; '1.0': {'precision': 0.7424242424242424; 'recall': 0.8776119402985074; 'f1-score': 0.8043775649794801; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.590390203403902; 'recall': 0.5582089552238806; 'f1-score': 0.5567781544704163; 'support': 469}; 'weighted avg': {'precision': 0.6555476486983337; 'recall': 0.6950959488272921; 'f1-score': 0.6628921875457294; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8157894736842105; 'recall': 0.8157894736842105; 'f1-score': 0.8157894736842104; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.6745614035087719; 'recall': 0.6745614035087719; 'f1-score': 0.6745614035087719; 'support': 53}; 'weighted avg': {'precision': 0.7358490566037735; 'recall': 0.7358490566037735; 'f1-score': 0.7358490566037735; 'support': 53}}
5,1,CNF,2,470,52,7,[67; 68],14,0.165354,0.711538,4,[X2 < 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.2857142857142857; 'recall': 0.044444444444444446; 'f1-score': 0.07692307692307693; 'support': 135}; '1.0': {'precision': 0.7126948775055679; 'recall': 0.9552238805970149; 'f1-score': 0.816326530612245; 'support': 335}; 'accuracy': 0.6936170212765957; 'macro avg': {'precision': 0.4992045816099268; 'recall': 0.49983416252072965; 'f1-score': 0.446624803767661; 'support': 470}; 'weighted avg': {'precision': 0.590051516033604; 'recall': 0.6936170212765957; 'f1-score': 0.6039446875313138; 'support': 470}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.07142857142857142; 'f1-score': 0.11764705882352941; 'support': 14}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.9473684210526315; 'f1-score': 0.8275862068965517; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5340136054421769; 'recall': 0.5093984962406015; 'f1-score': 0.4726166328600406; 'support': 52}; 'weighted avg': {'precision': 0.6266352694924124; 'recall': 0.7115384615384616; 'f1-score': 0.6364487439538149; 'support': 52}}
5,1,CNF,3,470,52,7,[67; 68],14,0.165414,0.711538,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.358974358974359; 'recall': 0.1044776119402985; 'f1-score': 0.16184971098265896; 'support': 134}; '1.0': {'precision': 0.7215777262180975; 'recall': 0.9255952380952381; 'f1-score': 0.8109517601043025; 'support': 336}; 'accuracy': 0.6914893617021277; 'macro avg': {'precision': 0.5402760425962282; 'recall': 0.5150364250177684; 'f1-score': 0.48640073554348073; 'support': 470}; 'weighted avg': {'precision': 0.6181971917273295; 'recall': 0.6914893617021277; 'f1-score': 0.6258886226951531; 'support': 470}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
5,1,CNF,4,470,52,7,[67; 68],14,0.167328,0.634615,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5448275862068965; 'recall': 0.5895522388059702; 'f1-score': 0.5663082437275986; 'support': 134}; '1.0': {'precision': 0.8307692307692308; 'recall': 0.8035714285714286; 'f1-score': 0.816944024205749; 'support': 336}; 'accuracy': 0.7425531914893617; 'macro avg': {'precision': 0.6877984084880637; 'recall': 0.6965618336886994; 'f1-score': 0.6916261339666738; 'support': 470}; 'weighted avg': {'precision': 0.749245442745076; 'recall': 0.7425531914893617; 'f1-score': 0.7454861633885741; 'support': 470}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7567567567567568; 'f1-score': 0.7466666666666667; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5469924812030075; 'recall': 0.545045045045045; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6273134759976865; 'recall': 0.6346153846153846; 'f1-score': 0.6307515473032714; 'support': 52}}
5,1,CNF,5,470,52,7,[67; 68],14,0.183072,0.711538,5,[(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4793388429752066; 'recall': 0.43283582089552236; 'f1-score': 0.4549019607843137; 'support': 134}; '1.0': {'precision': 0.7822349570200573; 'recall': 0.8125; 'f1-score': 0.7970802919708029; 'support': 336}; 'accuracy': 0.7042553191489361; 'macro avg': {'precision': 0.6307868999976319; 'recall': 0.6226679104477612; 'f1-score': 0.6259911263775583; 'support': 470}; 'weighted avg': {'precision': 0.695877341526419; 'recall': 0.7042553191489361; 'f1-score': 0.6995230656325272; 'support': 470}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
5,1,CNF,6,470,52,7,[67; 68],14,0.170527,0.769231,5,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.49572649572649574; 'recall': 0.43283582089552236; 'f1-score': 0.4621513944223108; 'support': 134}; '1.0': {'precision': 0.7847025495750708; 'recall': 0.8244047619047619; 'f1-score': 0.8040638606676342; 'support': 336}; 'accuracy': 0.7127659574468085; 'macro avg': {'precision': 0.6402145226507833; 'recall': 0.6286202914001421; 'f1-score': 0.6331076275449725; 'support': 470}; 'weighted avg': {'precision': 0.7023136320948388; 'recall': 0.7127659574468085; 'f1-score': 0.7065824341210951; 'support': 470}},{'0.0': {'precision': 0.6; 'recall': 0.6; 'f1-score': 0.6; 'support': 15}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8378378378378378; 'f1-score': 0.8378378378378378; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7189189189189189; 'recall': 0.7189189189189189; 'f1-score': 0.7189189189189189; 'support': 52}; 'weighted avg': {'precision': 0.7692307692307693; 'recall': 0.7692307692307693; 'f1-score': 0.7692307692307693; 'support': 52}}
5,1,CNF,7,470,52,7,[67; 68],14,0.177540,0.692308,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.6428571428571429; 'recall': 0.06716417910447761; 'f1-score': 0.12162162162162163; 'support': 134}; '1.0': {'precision': 0.7258771929824561; 'recall': 0.9851190476190477; 'f1-score': 0.835858585858586; 'support': 336}; 'accuracy': 0.723404255319149; 'macro avg': {'precision': 0.6843671679197996; 'recall': 0.5261416133617627; 'f1-score': 0.4787401037401038; 'support': 470}; 'weighted avg': {'precision': 0.7022076467765158; 'recall': 0.723404255319149; 'f1-score': 0.6322250683952813; 'support': 470}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9459459459459459; 'f1-score': 0.813953488372093; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5238095238095238; 'recall': 0.5063063063063064; 'f1-score': 0.46253229974160204; 'support': 52}; 'weighted avg': {'precision': 0.6043956043956045; 'recall': 0.6923076923076923; 'f1-score': 0.6112104949314252; 'support': 52}}
5,1,CNF,8,470,52,7,[67; 68],14,0.175086,0.711538,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.36585365853658536; 'recall': 0.11194029850746269; 'f1-score': 0.17142857142857143; 'support': 134}; '1.0': {'precision': 0.7226107226107226; 'recall': 0.9226190476190477; 'f1-score': 0.8104575163398692; 'support': 336}; 'accuracy': 0.6914893617021277; 'macro avg': {'precision': 0.544232190573654; 'recall': 0.5172796730632552; 'f1-score': 0.4909430438842203; 'support': 470}; 'weighted avg': {'precision': 0.6208970064704366; 'recall': 0.6914893617021277; 'f1-score': 0.6282662852374992; 'support': 470}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
5,1,CNF,9,470,52,7,[67; 68],14,0.166411,0.769231,5,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5149253731343284; 'recall': 0.5149253731343284; 'f1-score': 0.5149253731343284; 'support': 134}; '1.0': {'precision': 0.8065476190476191; 'recall': 0.8065476190476191; 'f1-score': 0.8065476190476192; 'support': 336}; 'accuracy': 0.723404255319149; 'macro avg': {'precision': 0.6607364960909737; 'recall': 0.6607364960909737; 'f1-score': 0.6607364960909738; 'support': 470}; 'weighted avg': {'precision': 0.723404255319149; 'recall': 0.723404255319149; 'f1-score': 0.7234042553191491; 'support': 470}},{'0.0': {'precision': 0.6153846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.8205128205128205; 'recall': 0.8648648648648649; 'f1-score': 0.8421052631578947; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.717948717948718; 'recall': 0.6990990990990991; 'f1-score': 0.7067669172932332; 'support': 52}; 'weighted avg': {'precision': 0.7613412228796844; 'recall': 0.7692307692307693; 'f1-score': 0.7640254482359746; 'support': 52}}
