lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,1,CNF,4,461,51,57,[8; 9],540,2.024450,0.803922,2,[X0 >= 15.056000 OR X4 >= 0.103260],{'0.0': {'precision': 0.9214876033057852; 'recall': 0.7689655172413793; 'f1-score': 0.8383458646616542; 'support': 290}; '1.0': {'precision': 0.6940639269406392; 'recall': 0.8888888888888888; 'f1-score': 0.7794871794871795; 'support': 171}; 'accuracy': 0.8134490238611713; 'macro avg': {'precision': 0.8077757651232123; 'recall': 0.828927203065134; 'f1-score': 0.8089165220744168; 'support': 461}; 'weighted avg': {'precision': 0.8371287125065661; 'recall': 0.8134490238611713; 'f1-score': 0.8165132504212308; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.6875; 'f1-score': 0.8148148148148148; 'support': 32}; '1.0': {'precision': 0.6551724137931034; 'recall': 1.0; 'f1-score': 0.7916666666666666; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.8275862068965517; 'recall': 0.84375; 'f1-score': 0.8032407407407407; 'support': 51}; 'weighted avg': {'precision': 0.8715348208248818; 'recall': 0.803921568627451; 'f1-score': 0.8061909949164852; 'support': 51}}
10,1,CNF,5,461,51,57,[8; 9],540,2.130649,0.960784,1,[X7 >= 0.048318],{'0.0': {'precision': 0.9422382671480144; 'recall': 0.9; 'f1-score': 0.9206349206349206; 'support': 290}; '1.0': {'precision': 0.842391304347826; 'recall': 0.9064327485380117; 'f1-score': 0.8732394366197183; 'support': 171}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.8923147857479202; 'recall': 0.9032163742690058; 'f1-score': 0.8969371786273195; 'support': 461}; 'weighted avg': {'precision': 0.9052017581700703; 'recall': 0.9023861171366594; 'f1-score': 0.9030543831802578; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,1,CNF,6,461,51,57,[8; 9],540,2.094835,0.745098,1,[X25 >= 0.303960],{'0.0': {'precision': 0.8148148148148148; 'recall': 0.9103448275862069; 'f1-score': 0.8599348534201954; 'support': 290}; '1.0': {'precision': 0.8102189781021898; 'recall': 0.6491228070175439; 'f1-score': 0.7207792207792209; 'support': 171}; 'accuracy': 0.8134490238611713; 'macro avg': {'precision': 0.8125168964585023; 'recall': 0.7797338173018754; 'f1-score': 0.7903570370997082; 'support': 461}; 'weighted avg': {'precision': 0.8131100684420189; 'recall': 0.8134490238611713; 'f1-score': 0.8083174712475127; 'support': 461}},{'0.0': {'precision': 0.7714285714285715; 'recall': 0.84375; 'f1-score': 0.8059701492537314; 'support': 32}; '1.0': {'precision': 0.6875; 'recall': 0.5789473684210527; 'f1-score': 0.6285714285714286; 'support': 19}; 'accuracy': 0.7450980392156863; 'macro avg': {'precision': 0.7294642857142857; 'recall': 0.7113486842105263; 'f1-score': 0.71727078891258; 'support': 51}; 'weighted avg': {'precision': 0.7401610644257702; 'recall': 0.7450980392156863; 'f1-score': 0.7398804297838539; 'support': 51}}
10,1,CNF,7,461,51,57,[8; 9],540,2.193951,0.862745,1,[X0 >= 15.056000],{'0.0': {'precision': 0.8726708074534162; 'recall': 0.9689655172413794; 'f1-score': 0.9183006535947713; 'support': 290}; '1.0': {'precision': 0.935251798561151; 'recall': 0.7602339181286549; 'f1-score': 0.8387096774193549; 'support': 171}; 'accuracy': 0.8915401301518439; 'macro avg': {'precision': 0.9039613030072836; 'recall': 0.8645997176850171; 'f1-score': 0.878505165507063; 'support': 461}; 'weighted avg': {'precision': 0.8958841468881725; 'recall': 0.8915401301518439; 'f1-score': 0.8887777535383804; 'support': 461}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
10,1,CNF,8,461,51,57,[8; 9],540,2.165782,0.823529,1,[X0 >= 13.370000],{'0.0': {'precision': 0.9353448275862069; 'recall': 0.7482758620689656; 'f1-score': 0.8314176245210728; 'support': 290}; '1.0': {'precision': 0.6812227074235808; 'recall': 0.9122807017543859; 'f1-score': 0.78; 'support': 171}; 'accuracy': 0.8091106290672451; 'macro avg': {'precision': 0.8082837675048938; 'recall': 0.8302782819116757; 'f1-score': 0.8057088122605365; 'support': 461}; 'weighted avg': {'precision': 0.8410826094781613; 'recall': 0.8091106290672451; 'f1-score': 0.8123451434080501; 'support': 461}},{'0.0': {'precision': 0.9259259259259259; 'recall': 0.78125; 'f1-score': 0.847457627118644; 'support': 32}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8171296296296297; 'recall': 0.8379934210526316; 'f1-score': 0.8190776507686244; 'support': 51}; 'weighted avg': {'precision': 0.8448620188816267; 'recall': 0.8235294117647058; 'f1-score': 0.8263117623872569; 'support': 51}}
10,1,CNF,9,461,51,57,[8; 9],540,2.132098,0.882353,2,[X0 >= 15.056000 OR X6 >= 0.149780],{'0.0': {'precision': 0.8971061093247589; 'recall': 0.9620689655172414; 'f1-score': 0.9284525790349418; 'support': 290}; '1.0': {'precision': 0.9266666666666666; 'recall': 0.8128654970760234; 'f1-score': 0.866043613707165; 'support': 171}; 'accuracy': 0.9067245119305857; 'macro avg': {'precision': 0.9118863879957128; 'recall': 0.8874672312966324; 'f1-score': 0.8972480963710534; 'support': 461}; 'weighted avg': {'precision': 0.9080710882954016; 'recall': 0.9067245119305857; 'f1-score': 0.9053030495966559; 'support': 461}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.84375; 'f1-score': 0.8999999999999999; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8734472049689441; 'recall': 0.8955592105263157; 'f1-score': 0.8785714285714286; 'support': 51}; 'weighted avg': {'precision': 0.896602119108513; 'recall': 0.8823529411764706; 'f1-score': 0.8840336134453781; 'support': 51}}
10,1,CNF,0,460,52,28,[16; 17],540,1.136056,0.903846,2,[X1 >= 24.992000 OR X7 >= 0.064496],{'0.0': {'precision': 0.8686868686868687; 'recall': 0.8927335640138409; 'f1-score': 0.8805460750853241; 'support': 289}; '1.0': {'precision': 0.8098159509202454; 'recall': 0.7719298245614035; 'f1-score': 0.7904191616766467; 'support': 171}; 'accuracy': 0.8478260869565217; 'macro avg': {'precision': 0.8392514098035571; 'recall': 0.8323316942876222; 'f1-score': 0.8354826183809854; 'support': 460}; 'weighted avg': {'precision': 0.8468022449084065; 'recall': 0.8478260869565217; 'f1-score': 0.8470423746660115; 'support': 460}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.9696969696969697; 'f1-score': 0.927536231884058; 'support': 33}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9131944444444444; 'recall': 0.879585326953748; 'f1-score': 0.8923395445134576; 'support': 52}; 'weighted avg': {'precision': 0.906650641025641; 'recall': 0.9038461538461539; 'f1-score': 0.9018155757286193; 'support': 52}}
10,1,CNF,1,460,52,28,[16; 17],540,1.343667,0.692308,3,[X1 >= 18.840000 OR X6 >= 0.086212 OR X22 >= 115.900000],{'0.0': {'precision': 0.9886363636363636; 'recall': 0.6020761245674741; 'f1-score': 0.7483870967741936; 'support': 289}; '1.0': {'precision': 0.5950704225352113; 'recall': 0.9883040935672515; 'f1-score': 0.7428571428571429; 'support': 171}; 'accuracy': 0.7456521739130435; 'macro avg': {'precision': 0.7918533930857874; 'recall': 0.7951901090673628; 'f1-score': 0.7456221198156683; 'support': 460}; 'weighted avg': {'precision': 0.8423325029226745; 'recall': 0.7456521739130435; 'f1-score': 0.7463313965137247; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.5151515151515151; 'f1-score': 0.6799999999999999; 'support': 33}; '1.0': {'precision': 0.5428571428571428; 'recall': 1.0; 'f1-score': 0.7037037037037037; 'support': 19}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.7714285714285714; 'recall': 0.7575757575757576; 'f1-score': 0.6918518518518518; 'support': 52}; 'weighted avg': {'precision': 0.832967032967033; 'recall': 0.6923076923076923; 'f1-score': 0.6886609686609686; 'support': 52}}
10,1,CNF,2,461,51,28,[16; 17],540,1.294958,0.941176,1,[X22 >= 105.740000],{'0.0': {'precision': 0.946236559139785; 'recall': 0.9103448275862069; 'f1-score': 0.9279437609841829; 'support': 290}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9122807017543859; 'f1-score': 0.8838526912181304; 'support': 171}; 'accuracy': 0.911062906724512; 'macro avg': {'precision': 0.9016897081413211; 'recall': 0.9113127646702964; 'f1-score': 0.9058982261011566; 'support': 461}; 'weighted avg': {'precision': 0.9131887868155449; 'recall': 0.911062906724512; 'f1-score': 0.9115889390102241; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,1,CNF,3,461,51,28,[16; 17],540,1.273688,0.862745,3,[X0 >= 15.056000 OR X14 < 0.004224 OR X25 >= 0.367060],{'0.0': {'precision': 0.9420849420849421; 'recall': 0.8413793103448276; 'f1-score': 0.888888888888889; 'support': 290}; '1.0': {'precision': 0.7722772277227723; 'recall': 0.9122807017543859; 'f1-score': 0.8364611260053619; 'support': 171}; 'accuracy': 0.8676789587852495; 'macro avg': {'precision': 0.8571810849038572; 'recall': 0.8768300060496068; 'f1-score': 0.8626750074471254; 'support': 461}; 'weighted avg': {'precision': 0.8790976987965884; 'recall': 0.8676789587852495; 'f1-score': 0.8694417143702703; 'support': 461}},{'0.0': {'precision': 0.9629629629629629; 'recall': 0.8125; 'f1-score': 0.8813559322033898; 'support': 32}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8564814814814814; 'recall': 0.8799342105263157; 'f1-score': 0.8592826172644856; 'support': 51}; 'weighted avg': {'precision': 0.8836238198983296; 'recall': 0.8627450980392157; 'f1-score': 0.864909148523422; 'support': 51}}
10,1,CNF,4,461,51,28,[16; 17],540,1.347151,0.843137,1,[X26 >= 0.349920],{'0.0': {'precision': 0.8463949843260188; 'recall': 0.9310344827586207; 'f1-score': 0.8866995073891625; 'support': 290}; '1.0': {'precision': 0.8591549295774648; 'recall': 0.7134502923976608; 'f1-score': 0.779552715654952; 'support': 171}; 'accuracy': 0.8503253796095445; 'macro avg': {'precision': 0.8527749569517418; 'recall': 0.8222423875781407; 'f1-score': 0.8331261115220572; 'support': 461}; 'weighted avg': {'precision': 0.8511280659702645; 'recall': 0.8503253796095445; 'f1-score': 0.8469552527545637; 'support': 461}},{'0.0': {'precision': 0.8157894736842105; 'recall': 0.96875; 'f1-score': 0.8857142857142857; 'support': 32}; '1.0': {'precision': 0.9230769230769231; 'recall': 0.631578947368421; 'f1-score': 0.7499999999999999; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8694331983805668; 'recall': 0.8001644736842105; 'f1-score': 0.8178571428571428; 'support': 51}; 'weighted avg': {'precision': 0.8557593077716916; 'recall': 0.8431372549019608; 'f1-score': 0.8351540616246499; 'support': 51}}
10,1,CNF,5,461,51,28,[16; 17],540,1.260364,0.941176,2,[X0 >= 15.056000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9482758620689655; 'recall': 0.9482758620689655; 'f1-score': 0.9482758620689655; 'support': 290}; '1.0': {'precision': 0.9122807017543859; 'recall': 0.9122807017543859; 'f1-score': 0.9122807017543859; 'support': 171}; 'accuracy': 0.9349240780911063; 'macro avg': {'precision': 0.9302782819116757; 'recall': 0.9302782819116757; 'f1-score': 0.9302782819116757; 'support': 461}; 'weighted avg': {'precision': 0.9349240780911063; 'recall': 0.9349240780911063; 'f1-score': 0.9349240780911063; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,1,CNF,6,461,51,28,[16; 17],540,1.401208,0.823529,2,[X0 >= 15.056000 OR X25 >= 0.303960],{'0.0': {'precision': 0.9586466165413534; 'recall': 0.8793103448275862; 'f1-score': 0.9172661870503596; 'support': 290}; '1.0': {'precision': 0.8205128205128205; 'recall': 0.935672514619883; 'f1-score': 0.8743169398907102; 'support': 171}; 'accuracy': 0.9002169197396963; 'macro avg': {'precision': 0.889579718527087; 'recall': 0.9074914297237346; 'f1-score': 0.8957915634705349; 'support': 461}; 'weighted avg': {'precision': 0.9074082670383617; 'recall': 0.9002169197396963; 'f1-score': 0.9013349044813789; 'support': 461}},{'0.0': {'precision': 0.896551724137931; 'recall': 0.8125; 'f1-score': 0.8524590163934426; 'support': 32}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8421052631578947; 'f1-score': 0.7804878048780488; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8119122257053292; 'recall': 0.8273026315789473; 'f1-score': 0.8164734106357456; 'support': 51}; 'weighted avg': {'precision': 0.8334869998156003; 'recall': 0.8235294117647058; 'f1-score': 0.825646212103394; 'support': 51}}
10,1,CNF,7,461,51,28,[16; 17],540,1.368079,0.862745,1,[X2 >= 98.200000],{'0.0': {'precision': 0.8672839506172839; 'recall': 0.9689655172413794; 'f1-score': 0.9153094462540716; 'support': 290}; '1.0': {'precision': 0.9343065693430657; 'recall': 0.7485380116959064; 'f1-score': 0.8311688311688311; 'support': 171}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.9007952599801747; 'recall': 0.8587517644686429; 'f1-score': 0.8732391387114513; 'support': 461}; 'weighted avg': {'precision': 0.8921448352205564; 'recall': 0.8872017353579176; 'f1-score': 0.8840989361031473; 'support': 461}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
10,1,CNF,8,461,51,28,[16; 17],540,1.117850,0.843137,2,[X0 >= 15.056000 OR X23 >= 1269.000000],{'0.0': {'precision': 0.877742946708464; 'recall': 0.9655172413793104; 'f1-score': 0.9195402298850576; 'support': 290}; '1.0': {'precision': 0.9295774647887324; 'recall': 0.7719298245614035; 'f1-score': 0.8434504792332269; 'support': 171}; 'accuracy': 0.8937093275488069; 'macro avg': {'precision': 0.9036602057485982; 'recall': 0.8687235329703569; 'f1-score': 0.8814953545591422; 'support': 461}; 'weighted avg': {'precision': 0.8969700672978912; 'recall': 0.8937093275488069; 'f1-score': 0.891316049057589; 'support': 461}},{'0.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.5789473684210527; 'f1-score': 0.7333333333333334; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.9; 'recall': 0.7894736842105263; 'f1-score': 0.8111111111111111; 'support': 51}; 'weighted avg': {'precision': 0.8745098039215686; 'recall': 0.8431372549019608; 'f1-score': 0.8309368191721134; 'support': 51}}
10,1,CNF,9,461,51,28,[16; 17],540,1.457760,0.784314,3,[X2 >= 111.680000 OR X5 >= 0.122420 OR X10 >= 0.748880],{'0.0': {'precision': 0.8976109215017065; 'recall': 0.906896551724138; 'f1-score': 0.9022298456260722; 'support': 290}; '1.0': {'precision': 0.8392857142857143; 'recall': 0.8245614035087719; 'f1-score': 0.8318584070796461; 'support': 171}; 'accuracy': 0.8763557483731019; 'macro avg': {'precision': 0.8684483178937104; 'recall': 0.865728977616455; 'f1-score': 0.8670441263528592; 'support': 461}; 'weighted avg': {'precision': 0.8759761917100912; 'recall': 0.8763557483731019; 'f1-score': 0.8761267740611288; 'support': 461}},{'0.0': {'precision': 0.8620689655172413; 'recall': 0.78125; 'f1-score': 0.8196721311475409; 'support': 32}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.7894736842105263; 'f1-score': 0.7317073170731707; 'support': 19}; 'accuracy': 0.7843137254901961; 'macro avg': {'precision': 0.7719435736677116; 'recall': 0.7853618421052632; 'f1-score': 0.7756897241103557; 'support': 51}; 'weighted avg': {'precision': 0.7949167127666112; 'recall': 0.7843137254901961; 'f1-score': 0.7869009259041481; 'support': 51}}
10,1,CNF,0,460,52,14,[32; 33],540,0.973341,0.884615,4,[X0 >= 15.056000 OR X6 >= 0.111920 OR X25 >= 0.447840 OR X27 >= 0.150800],{'0.0': {'precision': 0.9640287769784173; 'recall': 0.9273356401384083; 'f1-score': 0.9453262786596119; 'support': 289}; '1.0': {'precision': 0.8846153846153846; 'recall': 0.9415204678362573; 'f1-score': 0.9121813031161472; 'support': 171}; 'accuracy': 0.9326086956521739; 'macro avg': {'precision': 0.9243220807969009; 'recall': 0.9344280539873329; 'f1-score': 0.9287537908878796; 'support': 460}; 'weighted avg': {'precision': 0.9345077115565074; 'recall': 0.9326086956521739; 'f1-score': 0.9330049942728023; 'support': 460}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 33}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8755980861244019; 'recall': 0.8755980861244019; 'f1-score': 0.8755980861244019; 'support': 52}; 'weighted avg': {'precision': 0.8846153846153846; 'recall': 0.8846153846153846; 'f1-score': 0.8846153846153846; 'support': 52}}
10,1,CNF,1,460,52,14,[32; 33],540,1.035181,0.865385,3,[X0 >= 17.068000 OR X2 >= 91.420000 OR X26 >= 0.349920],{'0.0': {'precision': 0.9718875502008032; 'recall': 0.8373702422145328; 'f1-score': 0.8996282527881041; 'support': 289}; '1.0': {'precision': 0.7772511848341233; 'recall': 0.9590643274853801; 'f1-score': 0.8586387434554974; 'support': 171}; 'accuracy': 0.8826086956521739; 'macro avg': {'precision': 0.8745693675174633; 'recall': 0.8982172848499564; 'f1-score': 0.8791334981218007; 'support': 460}; 'weighted avg': {'precision': 0.8995335969884068; 'recall': 0.8826086956521739; 'f1-score': 0.8843908482318524; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.7878787878787878; 'f1-score': 0.8813559322033898; 'support': 33}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8653846153846154; 'recall': 0.8939393939393939; 'f1-score': 0.8629001883239171; 'support': 52}; 'weighted avg': {'precision': 0.9016272189349113; 'recall': 0.8653846153846154; 'f1-score': 0.8678690424453136; 'support': 52}}
