lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,3,CNF,2,461,51,1,[461; 461],540,1000.784509,0.901961,12,[X2 < 86.240000 OR X9 < 0.055338 OR X13 >= 38.430000 OR X18 < 0.013012 OR X24 >= 0.137680 OR X25 >= 0.447840] AND [X21 >= 26.724000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X7 >= 0.048318 OR X22 >= 97.660000],{'0.0': {'precision': 0.9862068965517241; 'recall': 0.9896193771626297; 'f1-score': 0.9879101899827287; 'support': 289}; '1.0': {'precision': 0.9824561403508771; 'recall': 0.9767441860465116; 'f1-score': 0.9795918367346939; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9843315184513006; 'recall': 0.9831817816045707; 'f1-score': 0.9837510133587113; 'support': 461}; 'weighted avg': {'precision': 0.9848074820906707; 'recall': 0.9848156182212582; 'f1-score': 0.9848065961461517; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
10,3,CNF,3,461,51,1,[461; 461],540,1000.899861,0.901961,17,[X1 >= 22.440000 OR X5 < 0.059638 OR X13 >= 54.088000 OR X21 >= 28.460000 OR X27 >= 0.150800 OR X28 >= 0.360080 OR X29 >= 0.088984] AND [X0 >= 15.056000 OR X13 >= 38.430000 OR X22 >= 115.900000 OR X24 >= 0.137680] AND [X14 < 0.005843 OR X18 < 0.014540 OR X19 < 0.002752 OR X20 >= 16.004000 OR X25 >= 0.447840 OR X27 >= 0.177540],{'0.0': {'precision': 0.9929577464788732; 'recall': 0.9757785467128027; 'f1-score': 0.9842931937172774; 'support': 289}; '1.0': {'precision': 0.96045197740113; 'recall': 0.9883720930232558; 'f1-score': 0.9742120343839542; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9767048619400016; 'recall': 0.9820753198680292; 'f1-score': 0.9792526140506158; 'support': 461}; 'weighted avg': {'precision': 0.9808297805756805; 'recall': 0.9804772234273319; 'f1-score': 0.9805318934887924; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
10,3,CNF,4,461,51,1,[461; 461],540,1001.169265,0.901961,13,[X2 >= 98.200000 OR X13 >= 38.430000 OR X24 >= 0.137680] AND [X5 < 0.059638 OR X23 >= 686.500000 OR X27 >= 0.177540] AND [X3 >= 915.060000 OR X6 >= 0.111920 OR X10 >= 0.546140 OR X17 >= 0.018688 OR X21 >= 28.460000 OR X28 >= 0.360080 OR X29 >= 0.095934],{'0.0': {'precision': 0.9930555555555556; 'recall': 0.9896193771626297; 'f1-score': 0.9913344887348354; 'support': 289}; '1.0': {'precision': 0.9826589595375722; 'recall': 0.9883720930232558; 'f1-score': 0.9855072463768114; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9878572575465638; 'recall': 0.9889957350929428; 'f1-score': 0.9884208675558235; 'support': 461}; 'weighted avg': {'precision': 0.9891765652842037; 'recall': 0.9891540130151844; 'f1-score': 0.9891603332346616; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
10,3,CNF,5,461,51,1,[461; 461],540,1001.354532,0.980392,17,[X1 >= 19.968000 OR X13 >= 54.088000 OR X21 >= 28.460000 OR X23 >= 1269.000000 OR X24 >= 0.142600 OR X25 >= 0.447840 OR X27 >= 0.177540 OR X28 >= 0.325380] AND [X0 >= 14.058000 OR X23 >= 781.180000 OR X26 >= 0.349920] AND [X4 >= 0.114820 OR X7 >= 0.064496 OR X10 >= 0.369460 OR X19 < 0.001710 OR X20 >= 17.386000 OR X22 >= 115.900000],{'0.0': {'precision': 0.9862068965517241; 'recall': 0.9896193771626297; 'f1-score': 0.9879101899827287; 'support': 289}; '1.0': {'precision': 0.9824561403508771; 'recall': 0.9767441860465116; 'f1-score': 0.9795918367346939; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9843315184513006; 'recall': 0.9831817816045707; 'f1-score': 0.9837510133587113; 'support': 461}; 'weighted avg': {'precision': 0.9848074820906707; 'recall': 0.9848156182212582; 'f1-score': 0.9848065961461517; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
10,3,CNF,6,461,51,1,[461; 461],540,1001.125741,0.980392,14,[X7 >= 0.048318 OR X13 >= 54.088000 OR X20 >= 16.004000 OR X25 >= 0.447840] AND [X5 < 0.070390 OR X7 >= 0.064496 OR X13 >= 38.430000 OR X18 >= 0.025680 OR X18 < 0.014540 OR X24 >= 0.142600] AND [X1 >= 19.968000 OR X21 >= 28.460000 OR X22 >= 115.900000 OR X28 >= 0.360080],{'0.0': {'precision': 0.9862542955326461; 'recall': 0.9930795847750865; 'f1-score': 0.9896551724137932; 'support': 289}; '1.0': {'precision': 0.9882352941176471; 'recall': 0.9767441860465116; 'f1-score': 0.9824561403508771; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9872447948251466; 'recall': 0.984911885410799; 'f1-score': 0.9860556563823352; 'support': 461}; 'weighted avg': {'precision': 0.9869934099721693; 'recall': 0.9869848156182213; 'f1-score': 0.9869691994966098; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
10,3,CNF,7,461,51,1,[461; 461],540,1001.732391,0.921569,14,[X1 >= 21.272000 OR X7 >= 0.084254 OR X13 >= 54.088000 OR X20 >= 20.294000 OR X21 >= 28.460000 OR X24 >= 0.150080 OR X27 >= 0.177540] AND [X9 < 0.055338 OR X23 >= 781.180000 OR X26 >= 0.349920] AND [X0 >= 15.056000 OR X11 < 0.902100 OR X13 >= 54.088000 OR X24 >= 0.126320],{'0.0': {'precision': 0.9896193771626297; 'recall': 0.9896193771626297; 'f1-score': 0.9896193771626297; 'support': 289}; '1.0': {'precision': 0.9825581395348837; 'recall': 0.9825581395348837; 'f1-score': 0.9825581395348837; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9860887583487568; 'recall': 0.9860887583487568; 'f1-score': 0.9860887583487568; 'support': 461}; 'weighted avg': {'precision': 0.9869848156182213; 'recall': 0.9869848156182213; 'f1-score': 0.9869848156182213; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,3,CNF,8,461,51,1,[461; 461],540,1001.150140,0.960784,14,[X4 >= 0.114820 OR X14 >= 0.008828 OR X14 < 0.004224 OR X23 >= 926.960000 OR X25 < 0.125660 OR X26 >= 0.349920] AND [X23 >= 686.500000 OR X27 >= 0.177540] AND [X1 >= 22.440000 OR X3 >= 915.060000 OR X13 >= 54.088000 OR X21 >= 28.460000 OR X27 >= 0.150800 OR X28 >= 0.310220],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.9965397923875432; 'f1-score': 0.9879931389365352; 'support': 289}; '1.0': {'precision': 0.9940119760479041; 'recall': 0.9651162790697675; 'f1-score': 0.9793510324483776; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9868019063912989; 'recall': 0.9808280357286554; 'f1-score': 0.9836720856924563; 'support': 461}; 'weighted avg': {'precision': 0.9849720188645684; 'recall': 0.9848156182212582; 'f1-score': 0.9847687521340122; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,3,CNF,9,461,51,1,[461; 461],540,1001.444718,0.960784,13,[X1 >= 22.440000 OR X5 < 0.059638 OR X21 >= 28.460000 OR X23 >= 926.960000 OR X24 >= 0.161480 OR X28 >= 0.360080] AND [X2 >= 98.200000 OR X13 >= 38.430000 OR X26 >= 0.349920 OR X27 >= 0.150800] AND [X6 >= 0.061540 OR X15 < 0.011800 OR X28 >= 0.296480],{'0.0': {'precision': 0.9828767123287672; 'recall': 0.9930795847750865; 'f1-score': 0.9879518072289157; 'support': 289}; '1.0': {'precision': 0.9881656804733728; 'recall': 0.9709302325581395; 'f1-score': 0.9794721407624634; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9855211964010699; 'recall': 0.9820049086666129; 'f1-score': 0.9837119739956895; 'support': 461}; 'weighted avg': {'precision': 0.9848500366690538; 'recall': 0.9848156182212582; 'f1-score': 0.984788027115619; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
10,3,DNF,0,460,52,1,[460; 460],540,1000.942361,0.903846,19,[X4 < 0.095870 AND X6 >= 0.045070 AND X8 < 0.179200 AND X13 >= 19.038000 AND X14 >= 0.004871 AND X19 < 0.003611 AND X26 < 0.349920 AND X26 >= 0.177180 AND X28 >= 0.243620] OR [X1 >= 14.078000 AND X3 >= 700.660000 AND X7 >= 0.027982 AND X11 >= 0.640400] OR [X13 >= 16.640000 AND X22 >= 86.328000 AND X24 >= 0.120740 AND X26 >= 0.286600 AND X27 >= 0.121800 AND X28 >= 0.269400],{'0.0': {'precision': 0.993103448275862; 'recall': 0.9965397923875432; 'f1-score': 0.9948186528497409; 'support': 289}; '1.0': {'precision': 0.9941176470588236; 'recall': 0.9883040935672515; 'f1-score': 0.9912023460410556; 'support': 171}; 'accuracy': 0.9934782608695653; 'macro avg': {'precision': 0.9936105476673428; 'recall': 0.9924219429773973; 'f1-score': 0.9930104994453983; 'support': 460}; 'weighted avg': {'precision': 0.9934804656495282; 'recall': 0.9934782608695653; 'f1-score': 0.9934743301012949; 'support': 460}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8; 'f1-score': 0.8648648648648648; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9134453781512605; 'recall': 0.884375; 'f1-score': 0.8951189995966116; 'support': 52}; 'weighted avg': {'precision': 0.9070458952811895; 'recall': 0.9038461538461539; 'f1-score': 0.9021007229962452; 'support': 52}}
10,3,DNF,1,460,52,1,[460; 460],540,1000.835307,0.980769,19,[X0 >= 15.056000 AND X6 >= 0.061540 AND X13 >= 29.322000 AND X23 >= 781.180000] OR [X8 >= 0.165080 AND X13 >= 13.160000 AND X22 >= 86.328000 AND X23 >= 475.980000 AND X24 >= 0.120740 AND X26 >= 0.286600 AND X27 >= 0.121800 AND X28 >= 0.269400] OR [X1 < 24.992000 AND X8 < 0.185480 AND X8 >= 0.149580 AND X15 < 0.024480 AND X21 >= 25.410000 AND X22 >= 97.660000 AND X27 >= 0.071656],{'0.0': {'precision': 0.9828767123287672; 'recall': 0.9965277777777778; 'f1-score': 0.9896551724137932; 'support': 288}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9709302325581395; 'f1-score': 0.9823529411764705; 'support': 172}; 'accuracy': 0.9869565217391304; 'macro avg': {'precision': 0.9884621656881931; 'recall': 0.9837290051679586; 'f1-score': 0.9860040567951318; 'support': 460}; 'weighted avg': {'precision': 0.9870536600584249; 'recall': 0.9869565217391304; 'f1-score': 0.9869247729076639; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9696969696969697; 'f1-score': 0.9846153846153847; 'support': 33}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.975; 'recall': 0.9848484848484849; 'f1-score': 0.9794871794871796; 'support': 52}; 'weighted avg': {'precision': 0.9817307692307692; 'recall': 0.9807692307692307; 'f1-score': 0.9808678500986192; 'support': 52}}
10,3,DNF,2,461,51,1,[461; 461],540,1001.354789,0.941176,19,[X3 >= 700.660000 AND X8 >= 0.149580 AND X10 >= 0.324200] OR [X0 >= 12.726000 AND X1 >= 17.912000 AND X13 >= 19.038000 AND X16 < 0.037362 AND X17 < 0.010930 AND X27 >= 0.083914 AND X28 >= 0.256520] OR [X1 >= 15.656000 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X20 >= 12.498000 AND X22 >= 86.328000 AND X23 >= 475.980000 AND X24 >= 0.120740 AND X26 >= 0.226700 AND X27 >= 0.121800],{'0.0': {'precision': 0.9930795847750865; 'recall': 0.9930795847750865; 'f1-score': 0.9930795847750865; 'support': 289}; '1.0': {'precision': 0.9883720930232558; 'recall': 0.9883720930232558; 'f1-score': 0.9883720930232558; 'support': 172}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9907258388991711; 'recall': 0.9907258388991711; 'f1-score': 0.9907258388991711; 'support': 461}; 'weighted avg': {'precision': 0.9913232104121475; 'recall': 0.9913232104121475; 'f1-score': 0.9913232104121475; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,3,DNF,3,461,51,1,[461; 461],540,1000.847949,0.941176,19,[X5 >= 0.108740 AND X13 >= 13.160000 AND X22 >= 86.328000 AND X27 >= 0.150800] OR [X1 >= 15.656000 AND X5 < 0.175460 AND X7 >= 0.048318 AND X9 < 0.067630 AND X12 >= 1.740800 AND X22 >= 97.660000 AND X27 >= 0.099930] OR [X8 >= 0.149580 AND X11 < 1.561200 AND X13 >= 16.640000 AND X17 < 0.010930 AND X21 >= 25.410000 AND X22 >= 97.660000 AND X26 >= 0.091974 AND X28 >= 0.243620],{'0.0': {'precision': 0.9763513513513513; 'recall': 1.0; 'f1-score': 0.988034188034188; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9593023255813954; 'f1-score': 0.9792284866468843; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9881756756756757; 'recall': 0.9796511627906976; 'f1-score': 0.9836313373405361; 'support': 461}; 'weighted avg': {'precision': 0.9851747083308905; 'recall': 0.9848156182212582; 'f1-score': 0.9847487636554109; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.90625; 'f1-score': 0.9508196721311475; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.953125; 'f1-score': 0.9388244702119152; 'support': 51}; 'weighted avg': {'precision': 0.9491978609625668; 'recall': 0.9411764705882353; 'f1-score': 0.9418820707011313; 'support': 51}}
10,3,DNF,4,461,51,1,[461; 461],540,1001.143367,0.921569,15,[X1 >= 19.968000 AND X4 >= 0.091828 AND X13 >= 16.640000 AND X22 >= 81.402000 AND X26 >= 0.177180 AND X27 >= 0.083914 AND X28 >= 0.226120] OR [X11 < 1.909400 AND X22 >= 115.900000 AND X26 >= 0.177180] OR [X7 >= 0.048318 AND X12 >= 1.516600 AND X21 >= 25.410000 AND X22 >= 91.304000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9829351535836177; 'recall': 0.9965397923875432; 'f1-score': 0.9896907216494845; 'support': 289}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9709302325581395; 'f1-score': 0.9823529411764705; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9884913863156184; 'recall': 0.9837350124728413; 'f1-score': 0.9860218314129775; 'support': 461}; 'weighted avg': {'precision': 0.9870812361428546; 'recall': 0.9869848156182213; 'f1-score': 0.986952981429618; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
10,3,DNF,5,461,51,1,[461; 461],540,1000.958171,0.960784,17,[X1 >= 14.078000 AND X7 >= 0.027982 AND X9 < 0.063148 AND X10 >= 0.369460 AND X12 >= 2.287000 AND X22 >= 91.304000] OR [X6 >= 0.086212 AND X21 >= 23.584000 AND X22 >= 91.304000 AND X24 >= 0.120740 AND X29 >= 0.083202] OR [X0 >= 15.056000 AND X8 >= 0.149580 AND X13 >= 16.640000 AND X23 >= 781.180000 AND X25 >= 0.184620 AND X26 >= 0.177180],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.9965397923875432; 'f1-score': 0.9879931389365352; 'support': 289}; '1.0': {'precision': 0.9940119760479041; 'recall': 0.9651162790697675; 'f1-score': 0.9793510324483776; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9868019063912989; 'recall': 0.9808280357286554; 'f1-score': 0.9836720856924563; 'support': 461}; 'weighted avg': {'precision': 0.9849720188645684; 'recall': 0.9848156182212582; 'f1-score': 0.9847687521340122; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,3,DNF,6,461,51,1,[461; 461],540,1001.101161,0.960784,14,[X8 >= 0.149580 AND X11 < 1.909400 AND X22 >= 115.900000] OR [X1 >= 15.656000 AND X4 >= 0.087914 AND X13 >= 16.640000 AND X22 >= 97.660000 AND X24 >= 0.120740 AND X26 >= 0.226700 AND X27 >= 0.099930] OR [X7 >= 0.048318 AND X12 >= 1.516600 AND X21 >= 25.410000 AND X27 >= 0.121800],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.9965397923875432; 'f1-score': 0.9913941480206541; 'support': 289}; '1.0': {'precision': 0.9940828402366864; 'recall': 0.9767441860465116; 'f1-score': 0.9853372434017595; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.99019210504985; 'recall': 0.9866419892170274; 'f1-score': 0.9883656957112068; 'support': 461}; 'weighted avg': {'precision': 0.9892046516510217; 'recall': 0.9891540130151844; 'f1-score': 0.9891343050825848; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,3,DNF,7,461,51,1,[461; 461],540,1000.847816,0.901961,16,[X6 >= 0.045070 AND X8 >= 0.165080 AND X22 >= 91.304000 AND X24 >= 0.120740 AND X25 >= 0.303960 AND X27 >= 0.121800] OR [X1 >= 15.656000 AND X9 < 0.065048 AND X15 < 0.036198 AND X22 >= 97.660000 AND X25 < 0.303960 AND X26 >= 0.177180 AND X27 >= 0.099930] OR [X0 >= 15.056000 AND X10 >= 0.324200 AND X26 >= 0.226700],{'0.0': {'precision': 0.976271186440678; 'recall': 0.9965397923875432; 'f1-score': 0.9863013698630138; 'support': 289}; '1.0': {'precision': 0.9939759036144579; 'recall': 0.9593023255813954; 'f1-score': 0.9763313609467456; 'support': 172}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9851235450275679; 'recall': 0.9779210589844693; 'f1-score': 0.9813163654048797; 'support': 461}; 'weighted avg': {'precision': 0.982876850982739; 'recall': 0.982646420824295; 'f1-score': 0.9825815400721285; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
10,3,DNF,8,461,51,1,[461; 461],540,1000.840140,0.921569,15,[X6 >= 0.045070 AND X21 >= 23.584000 AND X22 >= 91.304000 AND X24 >= 0.120740 AND X26 >= 0.226700 AND X27 >= 0.121800 AND X29 >= 0.083202] OR [X12 >= 1.740800 AND X22 >= 115.900000] OR [X0 >= 13.370000 AND X20 >= 14.970000 AND X21 >= 20.176000 AND X26 >= 0.177180 AND X27 >= 0.083914 AND X29 < 0.083202],{'0.0': {'precision': 0.9896551724137931; 'recall': 0.9930795847750865; 'f1-score': 0.9913644214162349; 'support': 289}; '1.0': {'precision': 0.9883040935672515; 'recall': 0.9825581395348837; 'f1-score': 0.9854227405247813; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9889796329905223; 'recall': 0.987818862154985; 'f1-score': 0.9883935809705081; 'support': 461}; 'weighted avg': {'precision': 0.9891510822584674; 'recall': 0.9891540130151844; 'f1-score': 0.9891475686758228; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
10,3,DNF,9,461,51,1,[461; 461],540,1000.770948,0.921569,15,[X12 >= 1.516600 AND X20 < 16.004000 AND X21 >= 25.410000 AND X22 >= 91.304000 AND X27 >= 0.071656 AND X28 >= 0.282200] OR [X1 >= 15.656000 AND X13 >= 16.640000 AND X20 >= 14.970000 AND X24 >= 0.120740 AND X26 >= 0.226700] OR [X3 >= 700.660000 AND X7 >= 0.027982 AND X8 >= 0.149580 AND X10 >= 0.324200],{'0.0': {'precision': 0.9828767123287672; 'recall': 0.9930795847750865; 'f1-score': 0.9879518072289157; 'support': 289}; '1.0': {'precision': 0.9881656804733728; 'recall': 0.9709302325581395; 'f1-score': 0.9794721407624634; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9855211964010699; 'recall': 0.9820049086666129; 'f1-score': 0.9837119739956895; 'support': 461}; 'weighted avg': {'precision': 0.9848500366690538; 'recall': 0.9848156182212582; 'f1-score': 0.984788027115619; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
