lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,1,DNF,7,285,31,35,[8; 9],222,0.870515,0.935484,7,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.9583333333333334; 'recall': 0.8932038834951457; 'f1-score': 0.9246231155778895; 'support': 103}; '1.0': {'precision': 0.9417989417989417; 'recall': 0.978021978021978; 'f1-score': 0.9595687331536388; 'support': 182}; 'accuracy': 0.9473684210526315; 'macro avg': {'precision': 0.9500661375661376; 'recall': 0.9356129307585619; 'f1-score': 0.9420959243657641; 'support': 285}; 'weighted avg': {'precision': 0.9477745289148799; 'recall': 0.9473684210526315; 'f1-score': 0.9469392643455609; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
10,1,DNF,8,285,31,35,[8; 9],222,0.821277,0.967742,6,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 < 0.994515],{'0.0': {'precision': 0.9468085106382979; 'recall': 0.8640776699029126; 'f1-score': 0.9035532994923857; 'support': 103}; '1.0': {'precision': 0.9267015706806283; 'recall': 0.9725274725274725; 'f1-score': 0.9490616621983915; 'support': 182}; 'accuracy': 0.9333333333333333; 'macro avg': {'precision': 0.9367550406594631; 'recall': 0.9183025712151925; 'f1-score': 0.9263074808453886; 'support': 285}; 'weighted avg': {'precision': 0.9339682893319966; 'recall': 0.9333333333333333; 'f1-score': 0.9326147802379753; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
10,1,DNF,9,285,31,35,[8; 9],222,0.789444,0.903226,5,[X0 AND X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X13 >= -0.554585],{'0.0': {'precision': 0.9888888888888889; 'recall': 0.8640776699029126; 'f1-score': 0.9222797927461138; 'support': 103}; '1.0': {'precision': 0.9282051282051282; 'recall': 0.9945054945054945; 'f1-score': 0.960212201591512; 'support': 182}; 'accuracy': 0.9473684210526315; 'macro avg': {'precision': 0.9585470085470086; 'recall': 0.9292915822042036; 'f1-score': 0.941245997168813; 'support': 285}; 'weighted avg': {'precision': 0.9501364522417154; 'recall': 0.9473684210526315; 'f1-score': 0.9465032959386137; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
10,1,DNF,0,284,32,17,[16; 17],222,0.490293,0.968750,7,[X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X28 >= -0.911830],{'0.0': {'precision': 0.9690721649484536; 'recall': 0.912621359223301; 'f1-score': 0.94; 'support': 103}; '1.0': {'precision': 0.9518716577540107; 'recall': 0.9834254143646409; 'f1-score': 0.967391304347826; 'support': 181}; 'accuracy': 0.9577464788732394; 'macro avg': {'precision': 0.9604719113512321; 'recall': 0.9480233867939709; 'f1-score': 0.953695652173913; 'support': 284}; 'weighted avg': {'precision': 0.9581098698703052; 'recall': 0.9577464788732394; 'f1-score': 0.9574571341090018; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9545454545454546; 'recall': 1.0; 'f1-score': 0.9767441860465117; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9772727272727273; 'recall': 0.9545454545454546; 'f1-score': 0.9645625692137321; 'support': 32}; 'weighted avg': {'precision': 0.9701704545454546; 'recall': 0.96875; 'f1-score': 0.9683693244739757; 'support': 32}}
10,1,DNF,1,284,32,17,[16; 17],222,0.484302,1.000000,7,[X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.9578947368421052; 'recall': 0.883495145631068; 'f1-score': 0.9191919191919192; 'support': 103}; '1.0': {'precision': 0.9365079365079365; 'recall': 0.9779005524861878; 'f1-score': 0.9567567567567569; 'support': 181}; 'accuracy': 0.9436619718309859; 'macro avg': {'precision': 0.9472013366750209; 'recall': 0.930697849058628; 'f1-score': 0.937974337974338; 'support': 284}; 'weighted avg': {'precision': 0.9442644169108217; 'recall': 0.9436619718309859; 'f1-score': 0.943132889611763; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 21}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}}
10,1,DNF,2,284,32,17,[16; 17],222,0.485051,0.937500,6,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990],{'0.0': {'precision': 1.0; 'recall': 0.8431372549019608; 'f1-score': 0.9148936170212766; 'support': 102}; '1.0': {'precision': 0.9191919191919192; 'recall': 1.0; 'f1-score': 0.9578947368421054; 'support': 182}; 'accuracy': 0.9436619718309859; 'macro avg': {'precision': 0.9595959595959596; 'recall': 0.9215686274509804; 'f1-score': 0.936394176931691; 'support': 284}; 'weighted avg': {'precision': 0.9482145397638356; 'recall': 0.9436619718309859; 'f1-score': 0.9424506726811034; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8333333333333334; 'f1-score': 0.9090909090909091; 'support': 12}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9166666666666667; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9431818181818181; 'recall': 0.9375; 'f1-score': 0.9361471861471862; 'support': 32}}
10,1,DNF,3,284,32,17,[16; 17],222,0.613329,0.937500,8,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X13 >= -0.554585 AND X17 >= -0.805795 AND X30 < 0.995560],{'0.0': {'precision': 0.8260869565217391; 'recall': 0.9313725490196079; 'f1-score': 0.8755760368663595; 'support': 102}; '1.0': {'precision': 0.9585798816568047; 'recall': 0.8901098901098901; 'f1-score': 0.923076923076923; 'support': 182}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.892333419089272; 'recall': 0.910741219564749; 'f1-score': 0.8993264799716413; 'support': 284}; 'weighted avg': {'precision': 0.9109943944604079; 'recall': 0.9049295774647887; 'f1-score': 0.906016745635101; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
10,1,DNF,4,284,32,17,[16; 17],222,0.502353,0.843750,8,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.9411764705882353; 'f1-score': 0.96; 'support': 102}; '1.0': {'precision': 0.967741935483871; 'recall': 0.989010989010989; 'f1-score': 0.9782608695652174; 'support': 182}; 'accuracy': 0.971830985915493; 'macro avg': {'precision': 0.9736668861092824; 'recall': 0.9650937297996122; 'f1-score': 0.9691304347826086; 'support': 284}; 'weighted avg': {'precision': 0.9719978859331102; 'recall': 0.971830985915493; 'f1-score': 0.9717023882424985; 'support': 284}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.6666666666666666; 'f1-score': 0.761904761904762; 'support': 12}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.857487922705314; 'recall': 0.8083333333333333; 'f1-score': 0.8228128460686601; 'support': 32}; 'weighted avg': {'precision': 0.8496376811594202; 'recall': 0.84375; 'f1-score': 0.8380398671096347; 'support': 32}}
10,1,DNF,5,284,32,17,[16; 17],222,0.580842,0.875000,8,[X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X7 < 0.994515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X28 >= -0.911830],{'0.0': {'precision': 0.9223300970873787; 'recall': 0.9313725490196079; 'f1-score': 0.9268292682926829; 'support': 102}; '1.0': {'precision': 0.9613259668508287; 'recall': 0.9560439560439561; 'f1-score': 0.9586776859504131; 'support': 182}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.9418280319691037; 'recall': 0.9437082525317819; 'f1-score': 0.942753477121548; 'support': 284}; 'weighted avg': {'precision': 0.9473204079921247; 'recall': 0.9471830985915493; 'f1-score': 0.9472391697493973; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
10,1,DNF,6,285,31,17,[16; 17],222,0.497496,0.935484,6,[X2 >= 0.190280 AND X3 >= -0.609635 AND X5 >= -0.795310 AND X6 >= 0.029375 AND X7 >= -0.983575 AND X15 < 0.968410],{'0.0': {'precision': 0.9489795918367347; 'recall': 0.9029126213592233; 'f1-score': 0.9253731343283583; 'support': 103}; '1.0': {'precision': 0.946524064171123; 'recall': 0.9725274725274725; 'f1-score': 0.9593495934959351; 'support': 182}; 'accuracy': 0.9473684210526315; 'macro avg': {'precision': 0.9477518280039289; 'recall': 0.937720046943348; 'f1-score': 0.9423613639121466; 'support': 285}; 'weighted avg': {'precision': 0.9474115004853617; 'recall': 0.9473684210526315; 'f1-score': 0.9470703819371266; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
10,1,DNF,7,285,31,17,[16; 17],222,0.502175,0.903226,9,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X28 >= -0.911830],{'0.0': {'precision': 0.9519230769230769; 'recall': 0.9611650485436893; 'f1-score': 0.9565217391304348; 'support': 103}; '1.0': {'precision': 0.9779005524861878; 'recall': 0.9725274725274725; 'f1-score': 0.9752066115702479; 'support': 182}; 'accuracy': 0.968421052631579; 'macro avg': {'precision': 0.9649118147046323; 'recall': 0.966846260535581; 'f1-score': 0.9658641753503414; 'support': 285}; 'weighted avg': {'precision': 0.9685122016686424; 'recall': 0.968421052631579; 'f1-score': 0.9684538331095434; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
10,1,DNF,8,285,31,17,[16; 17],222,0.644808,1.000000,7,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.9578947368421052; 'recall': 0.883495145631068; 'f1-score': 0.9191919191919192; 'support': 103}; '1.0': {'precision': 0.9368421052631579; 'recall': 0.978021978021978; 'f1-score': 0.956989247311828; 'support': 182}; 'accuracy': 0.9438596491228071; 'macro avg': {'precision': 0.9473684210526316; 'recall': 0.9307585618265231; 'f1-score': 0.9380905832518736; 'support': 285}; 'weighted avg': {'precision': 0.9444506001846722; 'recall': 0.9438596491228071; 'f1-score': 0.943329160307089; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}}
10,1,DNF,9,285,31,17,[16; 17],222,0.475223,0.903226,8,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X28 >= -0.911830],{'0.0': {'precision': 0.9583333333333334; 'recall': 0.8932038834951457; 'f1-score': 0.9246231155778895; 'support': 103}; '1.0': {'precision': 0.9417989417989417; 'recall': 0.978021978021978; 'f1-score': 0.9595687331536388; 'support': 182}; 'accuracy': 0.9473684210526315; 'macro avg': {'precision': 0.9500661375661376; 'recall': 0.9356129307585619; 'f1-score': 0.9420959243657641; 'support': 285}; 'weighted avg': {'precision': 0.9477745289148799; 'recall': 0.9473684210526315; 'f1-score': 0.9469392643455609; 'support': 285}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
10,1,DNF,0,284,32,8,[35; 36],222,0.312519,0.875000,7,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X12 < 0.998725],{'0.0': {'precision': 0.8151260504201681; 'recall': 0.941747572815534; 'f1-score': 0.8738738738738738; 'support': 103}; '1.0': {'precision': 0.9636363636363636; 'recall': 0.8784530386740331; 'f1-score': 0.9190751445086706; 'support': 181}; 'accuracy': 0.9014084507042254; 'macro avg': {'precision': 0.8893812070282658; 'recall': 0.9101003057447836; 'f1-score': 0.8964745091912723; 'support': 284}; 'weighted avg': {'precision': 0.9097752289135885; 'recall': 0.9014084507042254; 'f1-score': 0.9026817259333746; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.8571428571428571; 'f1-score': 0.9; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8582995951417004; 'recall': 0.8831168831168831; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.8861336032388665; 'recall': 0.875; 'f1-score': 0.8770833333333334; 'support': 32}}
10,1,DNF,1,284,32,8,[35; 36],222,0.318129,1.000000,8,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X15 < 0.968410 AND X15 >= -0.905170],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.9320388349514563; 'f1-score': 0.9552238805970149; 'support': 103}; '1.0': {'precision': 0.9623655913978495; 'recall': 0.988950276243094; 'f1-score': 0.9754768392370572; 'support': 181}; 'accuracy': 0.9683098591549296; 'macro avg': {'precision': 0.9709787140662717; 'recall': 0.9604945555972751; 'f1-score': 0.9653503599170361; 'support': 284}; 'weighted avg': {'precision': 0.9686131381221275; 'recall': 0.9683098591549296; 'f1-score': 0.9681315760683095; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 21}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}}
10,1,DNF,2,284,32,8,[35; 36],222,0.375571,0.937500,8,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X17 >= -0.805795],{'0.0': {'precision': 0.8828828828828829; 'recall': 0.9607843137254902; 'f1-score': 0.9201877934272301; 'support': 102}; '1.0': {'precision': 0.976878612716763; 'recall': 0.9285714285714286; 'f1-score': 0.9521126760563381; 'support': 182}; 'accuracy': 0.9401408450704225; 'macro avg': {'precision': 0.929880747799823; 'recall': 0.9446778711484594; 'f1-score': 0.936150234741784; 'support': 284}; 'weighted avg': {'precision': 0.9431195829876933; 'recall': 0.9401408450704225; 'f1-score': 0.9406466970839118; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
10,1,DNF,3,284,32,8,[35; 36],222,0.325943,0.968750,9,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X15 >= -0.905170 AND X23 >= -0.987455 AND X28 >= -0.911830],{'0.0': {'precision': 0.96; 'recall': 0.9411764705882353; 'f1-score': 0.9504950495049505; 'support': 102}; '1.0': {'precision': 0.967391304347826; 'recall': 0.978021978021978; 'f1-score': 0.9726775956284153; 'support': 182}; 'accuracy': 0.9647887323943662; 'macro avg': {'precision': 0.9636956521739131; 'recall': 0.9595992243051066; 'f1-score': 0.9615863225666829; 'support': 284}; 'weighted avg': {'precision': 0.964736680955297; 'recall': 0.9647887323943662; 'f1-score': 0.9647106248375934; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
