lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,1,284,32,8,[35; 36],564,0.622738,0.843750,1,[X26 < 1.000000],{'0.0': {'precision': 0.8428571428571429; 'recall': 0.5784313725490197; 'f1-score': 0.686046511627907; 'support': 102}; '1.0': {'precision': 0.7990654205607477; 'recall': 0.9395604395604396; 'f1-score': 0.8636363636363636; 'support': 182}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.8209612817089453; 'recall': 0.7589959060547296; 'f1-score': 0.7748414376321353; 'support': 284}; 'weighted avg': {'precision': 0.8147934334981854; 'recall': 0.8098591549295775; 'f1-score': 0.7998540928445941; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.9047619047619048; 'f1-score': 0.8837209302325582; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8318181818181818; 'recall': 0.8160173160173161; 'f1-score': 0.8228128460686601; 'support': 32}; 'weighted avg': {'precision': 0.8417613636363637; 'recall': 0.84375; 'f1-score': 0.8418466223698782; 'support': 32}}
5,1,CNF,2,284,32,8,[35; 36],564,0.668872,0.781250,3,[X16 < -0.094830 OR X20 >= 0.162450 OR X33 < -0.085710],{'0.0': {'precision': 0.8103448275862069; 'recall': 0.46078431372549017; 'f1-score': 0.5875; 'support': 102}; '1.0': {'precision': 0.7566371681415929; 'recall': 0.9395604395604396; 'f1-score': 0.838235294117647; 'support': 182}; 'accuracy': 0.7676056338028169; 'macro avg': {'precision': 0.7834909978638999; 'recall': 0.7001723766429648; 'f1-score': 0.7128676470588236; 'support': 284}; 'weighted avg': {'precision': 0.7759265387871936; 'recall': 0.7676056338028169; 'f1-score': 0.7481824772162385; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.9047619047619048; 'f1-score': 0.8444444444444444; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7708333333333333; 'recall': 0.725108225108225; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.77734375; 'recall': 0.78125; 'f1-score': 0.7712719298245614; 'support': 32}}
5,1,CNF,3,284,32,8,[35; 36],564,0.623990,0.656250,2,[X22 >= 0.299080 OR X32 >= 0.168270],{'0.0': {'precision': 0.6235294117647059; 'recall': 0.5247524752475248; 'f1-score': 0.5698924731182795; 'support': 101}; '1.0': {'precision': 0.7587939698492462; 'recall': 0.825136612021858; 'f1-score': 0.7905759162303665; 'support': 183}; 'accuracy': 0.7183098591549296; 'macro avg': {'precision': 0.691161690806976; 'recall': 0.6749445436346914; 'f1-score': 0.680234194674323; 'support': 284}; 'weighted avg': {'precision': 0.7106893206712934; 'recall': 0.7183098591549296; 'f1-score': 0.7120934241376877; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.25; 'f1-score': 0.35294117647058826; 'support': 12}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.9; 'f1-score': 0.7659574468085106; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6333333333333333; 'recall': 0.575; 'f1-score': 0.5594493116395495; 'support': 32}; 'weighted avg': {'precision': 0.6416666666666666; 'recall': 0.65625; 'f1-score': 0.6110763454317897; 'support': 32}}
5,1,CNF,4,284,32,8,[35; 36],564,0.621922,0.625000,4,[X11 < -0.111110 OR X15 >= 0.050580 OR X20 >= 0.824500 OR X33 >= 0.093750],{'0.0': {'precision': 0.6153846153846154; 'recall': 0.31683168316831684; 'f1-score': 0.4183006535947712; 'support': 101}; '1.0': {'precision': 0.7025862068965517; 'recall': 0.8907103825136612; 'f1-score': 0.7855421686746987; 'support': 183}; 'accuracy': 0.6866197183098591; 'macro avg': {'precision': 0.6589854111405835; 'recall': 0.603771032840989; 'f1-score': 0.601921411134735; 'support': 284}; 'weighted avg': {'precision': 0.6715743732954758; 'recall': 0.6866197183098591; 'f1-score': 0.6549386721145837; 'support': 284}},{'0.0': {'precision': 0.5; 'recall': 0.4166666666666667; 'f1-score': 0.45454545454545453; 'support': 12}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.75; 'f1-score': 0.7142857142857143; 'support': 20}; 'accuracy': 0.625; 'macro avg': {'precision': 0.5909090909090908; 'recall': 0.5833333333333334; 'f1-score': 0.5844155844155844; 'support': 32}; 'weighted avg': {'precision': 0.6136363636363635; 'recall': 0.625; 'f1-score': 0.6168831168831169; 'support': 32}}
5,1,CNF,5,284,32,8,[35; 36],564,0.547306,0.593750,3,[X7 >= 0.636360 OR X30 >= 0.442770 OR X31 >= 0.132960],{'0.0': {'precision': 0.6515151515151515; 'recall': 0.42574257425742573; 'f1-score': 0.5149700598802396; 'support': 101}; '1.0': {'precision': 0.7339449541284404; 'recall': 0.8743169398907104; 'f1-score': 0.798004987531172; 'support': 183}; 'accuracy': 0.7147887323943662; 'macro avg': {'precision': 0.6927300528217959; 'recall': 0.6500297570740681; 'f1-score': 0.6564875237057057; 'support': 284}; 'weighted avg': {'precision': 0.7046301299596299; 'recall': 0.7147887323943662; 'f1-score': 0.6973481998806643; 'support': 284}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.3333333333333333; 'f1-score': 0.380952380952381; 'support': 12}; '1.0': {'precision': 0.6521739130434783; 'recall': 0.75; 'f1-score': 0.6976744186046512; 'support': 20}; 'accuracy': 0.59375; 'macro avg': {'precision': 0.5483091787439613; 'recall': 0.5416666666666666; 'f1-score': 0.5393133997785161; 'support': 32}; 'weighted avg': {'precision': 0.5742753623188406; 'recall': 0.59375; 'f1-score': 0.5789036544850499; 'support': 32}}
5,1,CNF,6,285,31,8,[35; 36],564,0.696819,0.709677,3,[X7 >= 0.014710 OR X21 < -0.021790 OR X23 >= 0.020990],{'0.0': {'precision': 0.7090909090909091; 'recall': 0.38235294117647056; 'f1-score': 0.4968152866242039; 'support': 102}; '1.0': {'precision': 0.7260869565217392; 'recall': 0.912568306010929; 'f1-score': 0.8087167070217919; 'support': 183}; 'accuracy': 0.7228070175438597; 'macro avg': {'precision': 0.7175889328063241; 'recall': 0.6474606235936997; 'f1-score': 0.6527659968229979; 'support': 285}; 'weighted avg': {'precision': 0.7200041605991263; 'recall': 0.7228070175438597; 'f1-score': 0.6970888302479182; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.36363636363636365; 'f1-score': 0.4705882352941177; 'support': 11}; '1.0': {'precision': 0.72; 'recall': 0.9; 'f1-score': 0.7999999999999999; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.6933333333333334; 'recall': 0.6318181818181818; 'f1-score': 0.6352941176470588; 'support': 31}; 'weighted avg': {'precision': 0.7010752688172042; 'recall': 0.7096774193548387; 'f1-score': 0.683111954459203; 'support': 31}}
5,1,CNF,7,285,31,8,[35; 36],564,0.552459,0.741935,1,[X6 >= 0.348160],{'0.0': {'precision': 0.7093023255813954; 'recall': 0.5980392156862745; 'f1-score': 0.648936170212766; 'support': 102}; '1.0': {'precision': 0.7939698492462312; 'recall': 0.8633879781420765; 'f1-score': 0.8272251308900522; 'support': 183}; 'accuracy': 0.7684210526315789; 'macro avg': {'precision': 0.7516360874138133; 'recall': 0.7307135969141755; 'f1-score': 0.738080650551409; 'support': 285}; 'weighted avg': {'precision': 0.763667788145132; 'recall': 0.7684210526315789; 'f1-score': 0.7634164502266023; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5454545454545454; 'f1-score': 0.6; 'support': 11}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.85; 'f1-score': 0.8095238095238095; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7196969696969697; 'recall': 0.6977272727272728; 'f1-score': 0.7047619047619047; 'support': 31}; 'weighted avg': {'precision': 0.7350928641251221; 'recall': 0.7419354838709677; 'f1-score': 0.7351766513056835; 'support': 31}}
5,1,CNF,8,285,31,8,[35; 36],564,0.540095,0.612903,5,[X5 < -0.061510 OR X9 >= 0.729970 OR X13 >= 0.833970 OR X27 >= 0.258350 OR X30 >= 0.597590],{'0.0': {'precision': 0.546875; 'recall': 0.3431372549019608; 'f1-score': 0.42168674698795183; 'support': 102}; '1.0': {'precision': 0.6968325791855203; 'recall': 0.8415300546448088; 'f1-score': 0.7623762376237624; 'support': 183}; 'accuracy': 0.6631578947368421; 'macro avg': {'precision': 0.6218537895927602; 'recall': 0.5923336547733848; 'f1-score': 0.5920314923058572; 'support': 285}; 'weighted avg': {'precision': 0.6431635508454394; 'recall': 0.6631578947368421; 'f1-score': 0.6404452620277881; 'support': 285}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.36363636363636365; 'f1-score': 0.39999999999999997; 'support': 11}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.75; 'f1-score': 0.7142857142857143; 'support': 20}; 'accuracy': 0.6129032258064516; 'macro avg': {'precision': 0.5631313131313131; 'recall': 0.5568181818181819; 'f1-score': 0.5571428571428572; 'support': 31}; 'weighted avg': {'precision': 0.5975887911371781; 'recall': 0.6129032258064516; 'f1-score': 0.6027649769585254; 'support': 31}}
5,1,CNF,9,285,31,8,[35; 36],564,0.557019,0.774194,2,[X6 >= 0.728730 OR X7 >= 0.279550],{'0.0': {'precision': 0.6136363636363636; 'recall': 0.5294117647058824; 'f1-score': 0.5684210526315789; 'support': 102}; '1.0': {'precision': 0.7563451776649747; 'recall': 0.8142076502732241; 'f1-score': 0.7842105263157896; 'support': 183}; 'accuracy': 0.712280701754386; 'macro avg': {'precision': 0.6849907706506692; 'recall': 0.6718097074895533; 'f1-score': 0.6763157894736842; 'support': 285}; 'weighted avg': {'precision': 0.705270444223156; 'recall': 0.712280701754386; 'f1-score': 0.7069806094182826; 'support': 285}},{'0.0': {'precision': 0.7; 'recall': 0.6363636363636364; 'f1-score': 0.6666666666666666; 'support': 11}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7547619047619047; 'recall': 0.7431818181818182; 'f1-score': 0.7479674796747968; 'support': 31}; 'weighted avg': {'precision': 0.7706605222734254; 'recall': 0.7741935483870968; 'f1-score': 0.7715709415158668; 'support': 31}}
5,1,CNF,0,284,32,4,[71; 71],564,1.167437,0.812500,2,[X11 >= 0.111470 OR X14 >= 0.251920],{'0.0': {'precision': 0.9622641509433962; 'recall': 0.5; 'f1-score': 0.6580645161290323; 'support': 102}; '1.0': {'precision': 0.7792207792207793; 'recall': 0.989010989010989; 'f1-score': 0.8716707021791767; 'support': 182}; 'accuracy': 0.8133802816901409; 'macro avg': {'precision': 0.8707424650820877; 'recall': 0.7445054945054945; 'f1-score': 0.7648676091541045; 'support': 284}; 'weighted avg': {'precision': 0.8449617085014374; 'recall': 0.8133802816901409; 'f1-score': 0.7949529874710263; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
5,1,CNF,1,284,32,4,[71; 71],564,1.267094,0.656250,2,[X11 >= 0.028250 OR X16 >= 0.590910],{'0.0': {'precision': 0.7313432835820896; 'recall': 0.4803921568627451; 'f1-score': 0.5798816568047338; 'support': 102}; '1.0': {'precision': 0.7557603686635944; 'recall': 0.9010989010989011; 'f1-score': 0.8220551378446115; 'support': 182}; 'accuracy': 0.75; 'macro avg': {'precision': 0.743551826122842; 'recall': 0.6907455289808231; 'f1-score': 0.7009683973246726; 'support': 284}; 'weighted avg': {'precision': 0.7469908521906596; 'recall': 0.75; 'f1-score': 0.7350773383162047; 'support': 284}},{'0.0': {'precision': 0.5; 'recall': 0.36363636363636365; 'f1-score': 0.4210526315789474; 'support': 11}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8095238095238095; 'f1-score': 0.7555555555555556; 'support': 21}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6041666666666667; 'recall': 0.5865800865800865; 'f1-score': 0.5883040935672516; 'support': 32}; 'weighted avg': {'precision': 0.63671875; 'recall': 0.65625; 'f1-score': 0.6405701754385966; 'support': 32}}
5,1,CNF,2,284,32,4,[71; 71],564,1.170592,0.812500,3,[X11 >= 0.351470 OR X32 >= 0.409560 OR X33 < 0.000000],{'0.0': {'precision': 0.8181818181818182; 'recall': 0.4411764705882353; 'f1-score': 0.5732484076433121; 'support': 102}; '1.0': {'precision': 0.7510917030567685; 'recall': 0.945054945054945; 'f1-score': 0.8369829683698295; 'support': 182}; 'accuracy': 0.7640845070422535; 'macro avg': {'precision': 0.7846367606192934; 'recall': 0.6931157078215902; 'f1-score': 0.7051156880065708; 'support': 284}; 'weighted avg': {'precision': 0.7751874486298497; 'recall': 0.7640845070422535; 'f1-score': 0.7422614007849535; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
5,1,CNF,3,284,32,4,[71; 71],564,1.831870,0.750000,2,[X5 >= 0.090910 OR X32 >= 0.168270],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.4752475247524752; 'f1-score': 0.6114649681528662; 'support': 101}; '1.0': {'precision': 0.7675438596491229; 'recall': 0.9562841530054644; 'f1-score': 0.8515815085158152; 'support': 183}; 'accuracy': 0.7852112676056338; 'macro avg': {'precision': 0.81234335839599; 'recall': 0.7157658388789698; 'f1-score': 0.7315232383343406; 'support': 284}; 'weighted avg': {'precision': 0.7994082918564015; 'recall': 0.7852112676056338; 'f1-score': 0.7661879501473017; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.4166666666666667; 'f1-score': 0.5555555555555556; 'support': 12}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.6833333333333333; 'f1-score': 0.6908212560386474; 'support': 32}; 'weighted avg': {'precision': 0.7692307692307692; 'recall': 0.75; 'f1-score': 0.7246376811594204; 'support': 32}}
5,1,CNF,4,284,32,4,[71; 71],564,1.339501,0.843750,2,[X7 >= 0.090910 OR X24 >= 0.351350],{'0.0': {'precision': 0.8301886792452831; 'recall': 0.43564356435643564; 'f1-score': 0.5714285714285714; 'support': 101}; '1.0': {'precision': 0.7532467532467533; 'recall': 0.9508196721311475; 'f1-score': 0.8405797101449275; 'support': 183}; 'accuracy': 0.7676056338028169; 'macro avg': {'precision': 0.7917177162460182; 'recall': 0.6932316182437915; 'f1-score': 0.7060041407867494; 'support': 284}; 'weighted avg': {'precision': 0.780609902985667; 'recall': 0.7676056338028169; 'f1-score': 0.7448604671507303; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
5,1,CNF,5,284,32,4,[71; 71],564,1.078963,0.656250,2,[X9 >= 0.328990 OR X20 >= 0.162450],{'0.0': {'precision': 0.9245283018867925; 'recall': 0.48514851485148514; 'f1-score': 0.6363636363636364; 'support': 101}; '1.0': {'precision': 0.7748917748917749; 'recall': 0.9781420765027322; 'f1-score': 0.8647342995169081; 'support': 183}; 'accuracy': 0.8028169014084507; 'macro avg': {'precision': 0.8497100383892837; 'recall': 0.7316452956771087; 'f1-score': 0.7505489679402721; 'support': 284}; 'weighted avg': {'precision': 0.8281075820273269; 'recall': 0.8028169014084507; 'f1-score': 0.7835179721278924; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.25; 'f1-score': 0.35294117647058826; 'support': 12}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.9; 'f1-score': 0.7659574468085106; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6333333333333333; 'recall': 0.575; 'f1-score': 0.5594493116395495; 'support': 32}; 'weighted avg': {'precision': 0.6416666666666666; 'recall': 0.65625; 'f1-score': 0.6110763454317897; 'support': 32}}
5,1,CNF,6,285,31,4,[71; 72],564,1.361193,0.774194,3,[X14 >= 0.601940 OR X15 >= 0.162280 OR X29 >= 0.263360],{'0.0': {'precision': 0.6764705882352942; 'recall': 0.45098039215686275; 'f1-score': 0.5411764705882354; 'support': 102}; '1.0': {'precision': 0.7419354838709677; 'recall': 0.8797814207650273; 'f1-score': 0.8049999999999999; 'support': 183}; 'accuracy': 0.7263157894736842; 'macro avg': {'precision': 0.709203036053131; 'recall': 0.665380906460945; 'f1-score': 0.6730882352941177; 'support': 285}; 'weighted avg': {'precision': 0.7185059422750425; 'recall': 0.7263157894736842; 'f1-score': 0.7105789473684211; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7663043478260869; 'recall': 0.7227272727272727; 'f1-score': 0.7343941248470012; 'support': 31}; 'weighted avg': {'precision': 0.7710378681626928; 'recall': 0.7741935483870968; 'f1-score': 0.7642436925020729; 'support': 31}}
5,1,CNF,7,285,31,4,[71; 72],564,1.881750,0.709677,3,[X12 < -0.645740 OR X32 >= 0.168270 OR X33 < 0.000000],{'0.0': {'precision': 0.746031746031746; 'recall': 0.46078431372549017; 'f1-score': 0.5696969696969697; 'support': 102}; '1.0': {'precision': 0.7522522522522522; 'recall': 0.912568306010929; 'f1-score': 0.8246913580246914; 'support': 183}; 'accuracy': 0.7508771929824561; 'macro avg': {'precision': 0.7491419991419992; 'recall': 0.6866763098682096; 'f1-score': 0.6971941638608306; 'support': 285}; 'weighted avg': {'precision': 0.7500259658154396; 'recall': 0.7508771929824561; 'f1-score': 0.7334302085179278; 'support': 285}},{'0.0': {'precision': 0.6; 'recall': 0.5454545454545454; 'f1-score': 0.5714285714285713; 'support': 11}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8; 'f1-score': 0.7804878048780488; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.680952380952381; 'recall': 0.6727272727272727; 'f1-score': 0.6759581881533101; 'support': 31}; 'weighted avg': {'precision': 0.7044546850998463; 'recall': 0.7096774193548387; 'f1-score': 0.7063054962346859; 'support': 31}}
5,1,CNF,8,285,31,4,[71; 72],564,1.169933,0.677419,2,[X8 >= 0.526320 OR X25 < -0.015050],{'0.0': {'precision': 0.7636363636363637; 'recall': 0.4117647058823529; 'f1-score': 0.5350318471337581; 'support': 102}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.9289617486338798; 'f1-score': 0.8232445520581115; 'support': 183}; 'accuracy': 0.743859649122807; 'macro avg': {'precision': 0.7513833992094862; 'recall': 0.6703632272581164; 'f1-score': 0.6791381995959348; 'support': 285}; 'weighted avg': {'precision': 0.7479009777407946; 'recall': 0.743859649122807; 'f1-score': 0.7200947418746587; 'support': 285}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.45454545454545453; 'f1-score': 0.5; 'support': 11}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8; 'f1-score': 0.761904761904762; 'support': 20}; 'accuracy': 0.6774193548387096; 'macro avg': {'precision': 0.6414141414141414; 'recall': 0.6272727272727273; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.6663408276311502; 'recall': 0.6774193548387096; 'f1-score': 0.6689708141321046; 'support': 31}}
5,1,CNF,9,285,31,4,[71; 72],564,1.497026,0.677419,3,[X13 >= 0.030270 OR X24 >= 0.351350 OR X33 < -0.085710],{'0.0': {'precision': 0.9302325581395349; 'recall': 0.39215686274509803; 'f1-score': 0.5517241379310345; 'support': 102}; '1.0': {'precision': 0.743801652892562; 'recall': 0.9836065573770492; 'f1-score': 0.8470588235294118; 'support': 183}; 'accuracy': 0.7719298245614035; 'macro avg': {'precision': 0.8370171055160485; 'recall': 0.6878817100610736; 'f1-score': 0.6993914807302231; 'support': 285}; 'weighted avg': {'precision': 0.8105242926651628; 'recall': 0.7719298245614035; 'f1-score': 0.7413600939468347; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.18181818181818182; 'f1-score': 0.28571428571428575; 'support': 11}; '1.0': {'precision': 0.6785714285714286; 'recall': 0.95; 'f1-score': 0.7916666666666667; 'support': 20}; 'accuracy': 0.6774193548387096; 'macro avg': {'precision': 0.6726190476190477; 'recall': 0.5659090909090909; 'f1-score': 0.5386904761904763; 'support': 31}; 'weighted avg': {'precision': 0.674347158218126; 'recall': 0.6774193548387096; 'f1-score': 0.6121351766513058; 'support': 31}}
5,1,CNF,0,284,32,2,[142; 142],564,6.573111,0.781250,2,[X5 >= 0.222800 OR X20 >= 0.162450],{'0.0': {'precision': 0.8852459016393442; 'recall': 0.5294117647058824; 'f1-score': 0.6625766871165645; 'support': 102}; '1.0': {'precision': 0.7847533632286996; 'recall': 0.9615384615384616; 'f1-score': 0.8641975308641976; 'support': 182}; 'accuracy': 0.8063380281690141; 'macro avg': {'precision': 0.8349996324340219; 'recall': 0.745475113122172; 'f1-score': 0.763387108990381; 'support': 284}; 'weighted avg': {'precision': 0.8208457537846353; 'recall': 0.8063380281690141; 'f1-score': 0.7917844109266673; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
5,1,CNF,1,284,32,2,[142; 142],564,3.779850,0.718750,2,[X14 >= 0.251920 OR X16 < -0.094830],{'0.0': {'precision': 0.9032258064516129; 'recall': 0.5490196078431373; 'f1-score': 0.6829268292682927; 'support': 102}; '1.0': {'precision': 0.7927927927927928; 'recall': 0.967032967032967; 'f1-score': 0.8712871287128713; 'support': 182}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8480092996222028; 'recall': 0.7580262874380521; 'f1-score': 0.777106978990582; 'support': 284}; 'weighted avg': {'precision': 0.8324553540364535; 'recall': 0.8169014084507042; 'f1-score': 0.8036365986306636; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.36363636363636365; 'f1-score': 0.4705882352941177; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.9047619047619048; 'f1-score': 0.8085106382978723; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.6987179487179487; 'recall': 0.6341991341991342; 'f1-score': 0.639549436795995; 'support': 32}; 'weighted avg': {'precision': 0.7087339743589743; 'recall': 0.71875; 'f1-score': 0.6923498122653317; 'support': 32}}
